STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
723060,13722, 19930101,   52.8,24,   43.0,24, 1022.6,24, 9999.9, 0,  10.3,24,   8.3,24,  19.0, 999.9,   59.0*,  46.9*, 0.00G,999.9, 000000,
723060,13722, 19930102,   38.4,24,   25.0,24, 1033.5,24, 9999.9, 0,  13.9,24,   6.7,24,  10.1, 999.9,   46.9*,  30.0*, 0.00G,999.9, 000000,
723060,13722, 19930103,   37.8,24,   29.1,24, 1036.0,24, 9999.9, 0,  14.7,24,   3.9,24,   7.0, 999.9,   48.0*,  28.9*, 0.00G,999.9, 000000,
723060,13722, 19930104,   50.0,24,   45.0,24, 1030.0,24, 9999.9, 0,  10.8,24,   5.7,24,  15.9, 999.9,   69.1*,  36.0*, 0.00G,999.9, 000000,
723060,13722, 19930105,   64.8,24,   59.8,24, 1017.4,24, 9999.9, 0,   9.8,24,   9.9,24,  15.0,  24.9,   70.0*,  60.1*, 0.81G,999.9, 110010,
723060,13722, 19930106,   51.1,24,   43.3,24, 1022.6,24, 9999.9, 0,  10.4,24,   6.8,24,  10.1, 999.9,   59.0*,  46.9*, 0.02G,999.9, 000000,
723060,13722, 19930107,   47.1,24,   45.6,24, 1022.1,24, 9999.9, 0,   4.5,24,   4.6,24,   8.9, 999.9,   48.9*,  45.0*, 0.00D,999.9, 110000,
723060,13722, 19930108,   45.9,24,   45.9,24, 1015.1,24, 9999.9, 0,   2.1,24,   6.4,24,  10.1, 999.9,   46.9*,  45.0*, 1.22G,999.9, 110000,
723060,13722, 19930109,   41.8,24,   41.7,24, 1018.4,24, 9999.9, 0,   2.3,24,  11.4,24,  14.0,  17.9,   46.0*,  37.0*, 0.37G,999.9, 110000,
723060,13722, 19930110,   35.8,24,   35.8,24, 1028.4,24, 9999.9, 0,   1.9,24,  10.6,24,  13.0, 999.9,   37.0*,  35.1*, 0.05G,999.9, 110000,
723060,13722, 19930111,   36.3,24,   36.3,24, 1031.5,24, 9999.9, 0,   1.5,24,   7.4,24,  12.0, 999.9,   39.9*,  34.0*, 0.00G,999.9, 110000,
723060,13722, 19930112,   41.4,24,   41.4,24, 1025.5,24, 9999.9, 0,   1.0,24,   5.8,24,  10.1, 999.9,   46.0*,  39.0*, 0.17G,999.9, 110000,
723060,13722, 19930113,   49.8,24,   48.6,24, 1016.7,24, 9999.9, 0,   2.1,24,   5.3,24,  13.0,  15.9,   63.0*,  45.0*, 0.10G,999.9, 100000,
723060,13722, 19930114,   45.4,24,   32.9,24, 1020.1,24, 9999.9, 0,  14.0,24,   8.6,24,  14.0, 999.9,   57.0*,  37.0*, 0.01G,999.9, 000000,
723060,13722, 19930115,   39.3,24,   30.8,24, 1023.5,24, 9999.9, 0,  13.3,24,   4.1,24,   8.9, 999.9,   50.0*,  28.0*, 0.00G,999.9, 000000,
723060,13722, 19930116,   40.7,24,   38.8,24, 1016.1,24, 9999.9, 0,   5.8,24,   6.7,24,  11.1, 999.9,   42.1*,  39.9*, 0.19G,999.9, 110000,
723060,13722, 19930117,   41.9,24,   35.5,24, 1014.8,24, 9999.9, 0,   7.4,24,   6.8,24,  15.0, 999.9,   55.0*,  34.0*, 0.01G,999.9, 000000,
723060,13722, 19930118,   39.7,24,   32.4,24, 1023.5,24, 9999.9, 0,   9.6,24,   4.3,24,  11.1, 999.9,   48.9*,  30.0*, 0.00G,999.9, 000000,
723060,13722, 19930119,   38.6,24,   29.8,24, 1033.0,24, 9999.9, 0,   9.9,24,   7.3,24,  11.1, 999.9,   42.1*,  36.0*, 0.00G,999.9, 000000,
