STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
723060,13722, 19880101,   54.1,24,   47.4,24, 1026.4,24, 1010.2,24,  12.7,24,   8.2,24,  12.0, 999.9,   62.1 ,  48.9*, 0.00D,999.9, 110000,
723060,13722, 19880102,   39.3,24,   33.7,24, 1030.9,24, 1014.4,24,   7.2,24,   6.8,24,  13.0, 999.9,   62.1 ,  35.1*, 0.45G,999.9, 111000,
723060,13722, 19880103,   31.6,24,   23.4,24, 1031.0,24, 1014.4,24,   8.9,24,   6.7,24,  10.1, 999.9,   42.1 ,  30.0 , 0.14G,999.9, 111000,
723060,13722, 19880104,   33.3,24,   32.4,24, 1021.0,24, 1004.5,24,   1.5,24,   5.9,24,  11.1, 999.9,   39.0*,  30.0 , 0.56G,999.9, 110000,
723060,13722, 19880105,   32.6,24,   12.8,24, 1027.2,24, 1010.6,24,  11.0,24,   9.4,24,  14.0, 999.9,   39.0 ,  28.0 , 0.04G,999.9, 100000,
723060,13722, 19880106,   23.6,24,   -0.3,24, 1033.0,24, 1016.2,24,  14.9,24,   8.0,24,  12.0, 999.9,   36.0 ,  18.0 , 0.00G,999.9, 000000,
723060,13722, 19880107,   18.5,24,    6.4,24, 1036.3,24, 1019.3,24,   9.3,24,   6.9,24,  11.1, 999.9,   30.0 ,  15.1 , 0.11G,  3.9, 101000,
723060,13722, 19880108,   21.4,24,   18.8,24, 1022.3,24, 1005.5,24,   2.5,24,  10.6,24,  15.0,  18.1,   28.9*,  15.1 , 0.71G,  6.3, 101000,
723060,13722, 19880109,   26.2,24,   21.8,24, 1022.9,24, 1006.2,24,   6.3,24,   4.3,24,   7.0, 999.9,   34.0*,  16.0 , 0.01G,  4.7, 100000,
723060,13722, 19880110,   25.8,24,   18.8,24, 1028.5,24, 1011.8,24,   6.4,24,   5.9,24,  11.1, 999.9,   34.0 ,  16.0 , 0.00G,  3.9, 100000,
723060,13722, 19880111,   24.7,24,   13.1,24, 1030.4,24, 1013.5,24,   7.8,24,   7.4,24,  12.0, 999.9,   37.9*,  14.0 , 0.00D,  3.5, 000000,
723060,13722, 19880112,   25.7,24,   13.9,24, 1028.6,24, 1011.8,24,   9.6,24,   3.4,24,   8.0, 999.9,   43.0*,   9.0 , 0.00D,  3.1, 100000,
723060,13722, 19880113,   36.9,24,   23.3,24, 1021.6,24, 1005.0,24,   7.2,24,   6.6,24,   8.0, 999.9,   44.1 ,  32.0*, 0.00D,  2.4, 010000,
723060,13722, 19880114,   27.5,24,   10.3,24, 1031.4,24, 1014.7,24,  14.3,24,   8.9,24,  15.0, 999.9,   45.0 ,  19.9 , 0.00D,  2.4, 000000,
723060,13722, 19880115,   23.1,24,    6.6,24, 1033.3,24, 1016.4,24,  14.3,24,   6.0,24,   8.9,  15.0,   30.9 ,  14.0 , 0.00D,  0.8, 000000,
723060,13722, 19880116,   24.6,24,   11.7,24, 1031.2,24, 1014.3,24,  10.5,24,   2.9,24,   8.0, 999.9,   44.1*,  10.9 , 0.00D,  0.4, 000000,
723060,13722, 19880117,   33.8,24,   19.0,24, 1028.8,24, 1012.2,24,  11.7,24,   3.9,24,   7.0, 999.9,   46.0 ,  10.0 , 0.00D,  0.4, 010000,
723060,13722, 19880118,   42.9,24,   40.3,24, 1019.6,24, 1003.3,24,   2.5,24,   6.0,24,  10.1, 999.9,   55.9*,  23.0 , 0.15G,999.9, 110000,
723060,13722, 19880119,   41.2,24,   39.5,24, 1022.4,24, 1006.0,24,   2.5,24,   5.4,24,   8.0, 999.9,   55.9 ,  37.0 , 0.17G,999.9, 110000,
723060,13722, 19880120,   43.6,24,   43.4,24, 1013.6,24,  997.3,24,   0.3,24,   4.8,24,   8.0, 999.9,   48.9*,  37.0 , 0.38G,999.9, 110000,
723060,13722, 19880121,   52.7,24,   50.2,24, 1010.2,24,  994.1,24,   2.3,24,   5.8,24,  10.1, 999.9,   55.0 ,  39.9 , 0.10G,999.9, 100000,
723060,13722, 19880122,   41.9,24,   30.6,24, 1014.6,24,  998.4,24,  11.4,24,   6.9,24,  13.0, 999.9,   55.0 ,  37.0 , 0.00G,999.9, 010000,
723060,13722, 19880123,   39.5,24,   23.8,24, 1017.0,24, 1000.7,24,   9.5,24,   5.4,24,  11.1, 999.9,   46.9 ,  27.0 , 0.00D,999.9, 000000,
723060,13722, 19880124,   38.4,24,   22.2,24, 1018.9,24, 1002.5,24,  14.9,24,   6.5,24,  12.0, 999.9,   54.0*,  28.0 , 0.00D,999.9, 000000,
723060,13722, 19880125,   42.7,24,   34.3,24, 1013.2,24,  997.0,24,   6.7,24,   5.2,24,   8.0, 999.9,   54.0 ,  28.0 , 0.02G,999.9, 110000,
723060,13722, 19880126,   32.2,24,   20.2,24, 1013.7,24,  997.4,24,   9.7,24,   9.5,24,  15.0,  19.0,   45.0 ,  25.0 , 0.21G,999.9, 110000,
723060,13722, 19880127,   25.3,24,    9.2,24, 1029.3,24, 1012.4,24,  14.9,24,   5.9,24,   8.9, 999.9,   36.0 ,  15.1 , 0.01G,999.9, 000000,
723060,13722, 19880128,   28.3,24,   15.0,24, 1035.5,24, 1018.7,24,  14.9,24,   4.1,24,  11.1, 999.9,   44.1*,  15.1 , 0.00G,999.9, 000000,
723060,13722, 19880129,   35.8,24,   19.6,24, 1036.9,24, 1020.2,24,  11.8,24,   4.9,24,  10.1, 999.9,   55.0*,  15.1 , 0.00D,999.9, 000000,
723060,13722, 19880130,   47.8,24,   33.7,24, 1034.0,24, 1017.5,24,  10.1,24,   7.7,24,  12.0, 999.9,   64.0*,  37.0*, 0.00D,999.9, 000000,
723060,13722, 19880131,   55.0,24,   45.5,24, 1031.6,24, 1015.3,24,   8.9,24,   6.6,24,  11.1, 999.9,   66.9*,  36.0 , 0.00D,999.9, 100000,
723060,13722, 19880201,   60.8,24,   53.2,24, 1028.3,24, 1012.2,24,   8.1,24,   6.9,24,  11.1, 999.9,   73.0*,  46.9 , 0.01G,999.9, 110000,
723060,13722, 19880202,   64.8,24,   57.5,24, 1023.5,24, 1007.5,24,   8.2,24,   8.0,24,  13.0,  17.1,   73.0 ,  54.0 , 0.00D,999.9, 110000,
723060,13722, 19880203,   51.9,24,   48.7,24, 1023.6,24, 1007.6,24,   8.1,24,   7.0,24,  11.1, 999.9,   75.0 ,  43.0*, 0.53G,999.9, 110000,
723060,13722, 19880204,   45.0,24,   43.1,24, 1018.0,24, 1001.8,24,   3.2,24,   6.0,24,  14.0,  18.1,   63.0 ,  41.0 , 0.87G,999.9, 110010,
723060,13722, 19880205,   36.7,24,   22.3,24, 1024.3,24, 1007.8,24,  14.9,24,   7.1,24,  14.0, 999.9,   57.9 ,  28.9 , 0.38G,999.9, 000000,
723060,13722, 19880206,   29.5,24,    7.1,24, 1028.2,24, 1011.6,24,  14.9,24,   8.3,24,  14.0,  18.1,   44.1 ,  21.9 , 0.00G,999.9, 000000,
723060,13722, 19880207,   24.2,24,    0.1,24, 1035.3,24, 1018.4,24,  14.9,24,   6.1,24,  10.1, 999.9,   35.1*,  12.9 , 0.00D,999.9, 000000,
723060,13722, 19880208,   35.1,24,   10.1,24, 1029.6,24, 1012.9,24,  14.9,24,   4.2,24,   6.0, 999.9,   48.0*,  12.9 , 0.00D,999.9, 000000,
723060,13722, 19880209,   37.0,24,   20.6,24, 1025.9,24, 1009.3,24,  11.8,24,   3.3,24,   8.0, 999.9,   54.0*,  24.1 , 0.00D,999.9, 100000,
723060,13722, 19880210,   41.2,24,   26.3,24, 1025.0,24, 1008.5,24,   8.7,24,   5.5,24,   8.0, 999.9,   55.0 ,  24.1 , 0.00D,999.9, 100000,
723060,13722, 19880211,   36.8,24,   29.3,24, 1025.9,24, 1009.5,24,   7.1,24,   5.9,24,   8.0, 999.9,   54.0 ,  28.9 , 0.06G,999.9, 110000,
723060,13722, 19880212,   37.6,24,   35.0,24, 1011.1,24,  994.9,24,   2.0,24,   6.2,24,  15.0, 999.9,   41.0*,  28.9 , 0.59G,999.9, 111000,
723060,13722, 19880213,   27.0,24,    5.5,24, 1015.4,24,  999.0,24,  14.9,24,  10.4,24,  15.9,  20.0,   41.0 ,  19.9 , 0.17G,999.9, 000000,
723060,13722, 19880214,   32.1,24,   11.6,24, 1023.3,24, 1006.6,24,  14.9,24,   5.5,24,  10.1, 999.9,   50.0*,  15.1 , 0.00G,999.9, 000000,
