STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
723060,13722,20050208,53.9,24,30.8,24,1020.8,24,1004.8,24,10,24,4,24,8.9,999.9,73,36, 0.00G,999.9,0
723060,13722,20050209,56.7,24,46.9,24,1015.3,24,999.4,24,9.8,24,4.6,24,11.1,999.9,73,43, 0.00G,999.9,0
723060,13722,20050210,51.3,24,38.4,24,1008.3,24,992.6,24,9.4,24,9.9,24,15.9,24.1,61,39.9, 0.00I,999.9,0
723060,13722,20050211,36.3,24,12.5,24,1015.8,24,999.6,24,10,24,7.9,24,12,22,57,28, 0.01G,999.9,0
723060,13722,20050212,39.6,24,18.1,24,1015.7,24,999.4,24,10,24,6.4,24,14,20,59,24.1, 0.00G,999.9,0
723060,13722,20050213,47.6,24,27.2,24,1018.9,24,1002.7,23,10,24,2.4,24,7,999.9,63,24.1, 0.00G,999.9,0
723060,13722,20050214,50.9,24,44.8,24,1021.1,24,1004.5,18,9.4,24,5.4,24,19,999.9,64.9,33.1, 0.03G,999.9,10000
723060,13722,20050215,54,24,46.7,24,1020.2,19,1004.3,12,5.8,24,5,24,15.9,999.9,69.1,41, 0.09G,999.9,0
723060,13722,20050216,56.8,24,48.6,24,1013.4,24,997.7,21,8.6,24,7.8,24,15.9,21,70,41, 0.00G,999.9,0
723060,13722,20050217,47.9,24,26.5,24,1014.1,24,998.2,24,10,24,6.2,24,12,19,70,33.1, 0.00G,999.9,0
723060,13722,20050218,38.4,24,13.1,24,1019.8,24,1003.5,24,10,24,6.5,24,14,20,53.1,28, 0.00G,999.9,0
723060,13722,20050219,37.5,24,15.3,24,1027,24,1010.6,24,9.8,24,2.7,24,9.9,999.9,54,21.9, 0.00G,999.9,0
723060,13722,20050220,43.2,24,26.4,24,1028.5,24,1012.3,23,10,24,3.5,24,6,999.9,   48.0*,  37.9*, 0.00G,999.9,0
723060,13722,20050221,48.9,24,46.1,24,1018.5,24,1000.2,8,5.9,24,7.4,24,14,999.9,57.9,37, 0.09G,999.9,10000
723060,13722,20050222,52,24,46.6,24,1016.3,24,1000.9,15,6,24,4.1,24,11.1,999.9,63,39.9, 0.02G,999.9,100000
723060,13722,20050223,51.5,24,40.8,24,1020.1,24,1004.6,17,7.6,24,4.7,24,12,15.9,61,43, 0.00G,999.9,0
723060,13722,20050224,41.3,24,34.6,24,1017,24,1002.4,12,6.4,24,8.6,24,14,15.9,   53.1*,  35.6*, 0.36G,999.9,10000
723060,13722,20050225,35.4,24,29.6,24,1018.8,24,1002.5,24,9.6,24,5.1,24,9.9,999.9,44.1,30, 0.38G,999.9,0
723060,13722,20050226,36.2,24,25.5,24,1023.3,24,1006.9,16,8.1,24,1.8,24,8.9,999.9,54,24.1, 0.00G,999.9,0
723060,13722,20050227,38.9,24,28.8,24,1023.5,24,1006.7,22,9.2,24,3.4,24,9.9,15,54,24.1, 0.00G,999.9,0
723060,13722,20050228,36.5,24,32.8,24,1007.1,24,991.1,4,5.7,24,9.7,24,15,20,48.9,29.1, 0.65G,999.9,10000
723060,13722,20050301,38.2,24,26.2,24,1004,24,988.6,19,7.6,24,8.3,24,18.1,28.9,44.1,34, 0.13G,999.9,100000
723060,13722,20050302,35.2,24,13.2,24,1012.2,24,995.9,24,9.9,24,8.9,24,13,22,46,27, 0.00G,999.9,0
723060,13722,20050303,35.5,24,13.2,24,1016.7,24,1000.4,24,10,24,4.3,24,9.9,15.9,48,21.9, 0.00G,999.9,0
723060,13722,20050304,37.7,24,18.4,24,1017.9,24,1001.6,24,10,24,4,24,13,20,59,21.9, 0.00G,999.9,0
723060,13722,20050305,47.4,24,31.3,24,1011.6,24,995.6,24,10,24,6.5,24,9.9,19,   59.0*,  41.0*, 0.00G,999.9,0
723060,13722,20050306,42.2,24,29.4,24,1017.4,24,1000.6,18,8.4,24,5.6,24,14,21,63,28, 0.01G,999.9,0
723060,13722,20050307,53.2,24,30.5,24,1010.5,24,994.6,24,10,24,9.4,24,22.9,27,73,28, 0.00G,999.9,0
723060,13722,20050308,52.8,24,38.4,24,995.9,24,983.4,15,8.4,24,13.3,24,20,28,73,39, 0.43G,999.9,10000
723060,13722,20050309,36.7,24,16.6,24,1013,24,996.8,24,10,24,5.3,24,12,17.1,57,25, 0.47G,999.9,0
723060,13722,20050310,40,24,17.9,24,1010.3,24,994.2,24,10,24,5.2,24,12,18.1,53.1,25, 0.00G,999.9,0
723060,13722,20050311,45.8,24,28.3,24,1004.3,24,988.6,23,9.7,24,8.4,24,20,27,62.1,27, 0.00G,999.9,0
723060,13722,20050312,45.4,24,28.6,24,1002.2,24,986.3,24,10,24,9.3,24,17.1,22.9,66,28, 0.17G,999.9,0
723060,13722,20050313,54.4,24,35.7,24,1005.6,24,989.8,24,10,24,3.3,24,8,999.9,73,28, 0.00G,999.9,0
723060,13722,20050314,45.1,24,36.4,24,1012.5,24,996.9,22,9.7,24,8.4,24,13,18.1,73,36, 0.03G,999.9,0
723060,13722,20050315,39.7,24,25.6,24,1020.6,24,1004.6,19,8,24,2.2,24,7,999.9,55.9,27, 0.00G,999.9,0
723060,13722,20050316,41.4,24,33.4,24,1019.4,24,1004.3,11,7,24,5.5,24,14,999.9,55.9,27, 0.00G,999.9,10000
723060,13722,20050317,35.3,24,33.5,24,1015.4,24,9999.9,0,3.4,24,9.8,24,13,999.9,45,33.1, 1.01G,999.9,10000
723060,13722,20050318,41.1,24,31.5,24,1016.9,24,1000.9,15,7.1,24,5.3,24,9.9,21,57.9,30.9, 0.13G,999.9,0
723060,13722,20050319,45.2,24,32.7,24,1019.5,24,1003.2,18,8,24,3.7,24,12,15.9,   61.0*,  28.9*, 0.00G,999.9,0
723060,13722,20050320,53.6,24,38.8,24,1016.3,24,999.8,15,7.6,24,4.4,24,11.1,18.1,70,28.9, 0.00G,999.9,10000
723060,13722,20050321,51.5,24,29.9,24,1016.9,24,1000.9,24,9.8,24,3.2,24,8,999.9,70,35.1, 0.00G,999.9,0
723060,13722,20050322,50.1,24,35,24,1020.5,24,1004.4,24,9.5,24,6.1,24,12,14,64.9,35.1, 0.00G,999.9,0
723060,13722,20050323,60.8,24,55,24,1008.6,24,990.1,11,6.1,24,8.7,24,17.1,26,   73.0*,  53.6*, 0.31G,999.9,10000
723060,13722,20050324,56.8,24,46.9,24,1010.5,24,995.8,19,8.9,24,3.8,24,8.9,17.1,73,45, 0.30G,999.9,0
723060,13722,20050325,52.5,24,46,24,1016.2,24,999.9,16,7,24,4.7,24,8.9,999.9,66.9,45, 0.00G,999.9,10000
723060,13722,20050326,47.7,24,43.2,24,1017.3,24,1000.2,14,6.5,24,5.5,24,8.9,999.9,60.1,43, 0.00G,999.9,0
723060,13722,20050327,52.6,24,46.6,24,1016.6,24,1000.3,20,7.9,24,6.7,24,13,999.9,55.9,43, 0.01G,999.9,0
723060,13722,20050328,59.8,24,53.2,24,1000.7,24,980.8,9,5.5,24,12.2,24,20,33,70,48.9, 0.25G,999.9,10000
723060,13722,20050329,58.2,24,45.3,24,1002,24,987.5,22,9.6,24,8.8,24,15.9,19,75.9,48, 0.35G,999.9,0
723060,13722,20050330,60.3,24,45.3,24,1014.9,24,999.1,24,10,24,3.2,24,9.9,999.9,75.9,45, 0.00G,999.9,0
723060,13722,20050331,61.6,24,54.5,24,1016.4,24,1000.7,18,7.7,24,7.7,24,15,17.1,75.9,45, 0.00G,999.9,0
723060,13722,20050401,60.3,24,56.9,24,1015.4,24,1000.2,6,4.5,24,2,24,6,999.9,70,52, 0.07G,999.9,100000
723060,13722,20050402,60.8,24,55.6,24,1000.1,22,984.4,11,6.7,24,10,24,18.1,22,   66.0*,  46.4*, 0.20G,999.9,10000
723060,13722,20050403,53,24,25.6,24,1004.2,24,988.4,24,10,24,14.3,24,20,29.9,66.9,45, 0.22G,999.9,0
723060,13722,20050404,60.1,24,31.5,24,1014.5,24,998.6,24,10,24,7.5,24,13,17.1,75,41, 0.00G,999.9,0
723060,13722,20050405,62.2,24,38.8,24,1019.9,24,1004.1,24,10,24,3.8,24,8.9,999.9,81,41, 0.00G,999.9,0
723060,13722,20050406,67.7,24,46.1,24,1022,24,1006,22,9,24,8.6,24,15.9,22,82,43, 0.00G,999.9,0
723060,13722,20050407,67.6,24,55,24,1016.8,24,1001.1,24,9.8,24,10,24,17.1,22,82,52, 0.00G,999.9,0
723060,13722,20050408,63.8,24,60,24,1008.6,19,993.2,15,7.8,24,4.8,24,14,999.9,   71.1*,  60.8*, 0.05G,999.9,10000
723060,13722,20050409,59.9,24,46.9,24,1013.9,24,998.4,21,8.5,24,10.5,24,17.1,22.9,   68.0*,  51.8*, 2.06G,999.9,0
723060,13722,20050410,56,24,37.4,24,1018.3,24,1002.3,24,10,24,4,24,7,999.9,75,39, 0.02G,999.9,0
723060,13722,20050411,63,24,43.9,24,1016.8,24,1001,24,10,24,3.2,24,8,999.9,82,39, 0.00G,999.9,0
723060,13722,20050412,56.5,24,43.3,24,1015.1,24,999.2,23,10,24,8.2,24,14,20,82,46.9, 0.00G,999.9,0
723060,13722,20050413,46.5,24,43.4,24,1009.5,22,993.9,9,6.1,24,8.7,24,14,19,57.9,44.1, 0.31G,999.9,10000
723060,13722,20050414,49.8,24,35.4,24,1014.2,24,998.2,24,10,24,7.3,24,14,24.1,64.9,39.9, 0.08G,999.9,0
723060,13722,20050415,52.6,24,30.6,24,1021.2,24,1005.2,24,10,24,11.6,24,20,27,64.9,39.9, 0.00G,999.9,0
723060,13722,20050416,49.6,24,20.7,24,1029.2,24,1013,24,10,24,11.1,24,17.1,25.1,64,39, 0.00G,999.9,0
723060,13722,20050417,52.6,24,23.6,24,1027.6,24,1011.4,24,10,24,4.6,24,8.9,999.9,72,35.1, 0.00G,999.9,0
723060,13722,20050418,61,24,36.3,24,1021.9,24,1006,24,9.5,24,2.4,24,7,999.9,82,35.1, 0.00G,999.9,0
723060,13722,20050419,66.2,24,46.5,24,1019.2,24,1003.2,23,9,24,2.1,24,8,999.9,84.9,44.1, 0.00G,999.9,0
723060,13722,20050420,69.7,24,49.5,24,1016.2,24,1000.3,22,8.8,24,5.1,24,8.9,15.9,86,48.9, 0.00G,999.9,0
723060,13722,20050421,70,24,48.6,24,1012.5,24,996.9,24,9.4,24,6.7,24,13,20,86,54, 0.00G,999.9,0
723060,13722,20050422,66.2,24,52.5,24,1010.2,24,994.9,24,9.4,24,7.1,24,15,24.1,86,53.1, 0.00G,999.9,0
723060,13722,20050423,64.9,24,53.9,24,1000.3,24,984.3,20,9.1,24,10.6,24,22,31.1,82,53.1, 0.03G,999.9,10000
723060,13722,20050424,47.9,24,28.6,24,1001.7,24,986,24,10,24,10,24,15,25.1,   57.9*,  42.1*, 0.01G,999.9,0
723060,13722,20050425,50.3,24,30.4,24,1007.6,24,991.6,24,10,24,9.3,24,15.9,21,68,35.1, 0.00G,999.9,0
723060,13722,20050426,56.6,24,38.5,24,1011.5,24,995.7,20,10,24,7.5,24,15,18.1,   62.1*,  52.0*, 0.00G,999.9,10000
723060,13722,20050427,61.4,24,47.7,24,1008.3,24,992.6,22,9,24,6.8,24,14,18.1,72,51.1, 0.00G,999.9,10000
723060,13722,20050428,56.5,24,37,24,1016.6,24,1000.8,24,10,24,5.2,24,11.1,18.1,72,39, 0.00G,999.9,0
723060,13722,20050429,58.5,24,49.7,24,1016.3,24,1000,15,8.2,24,4.5,24,8,999.9,   71.1*,  52.0*, 0.06G,999.9,10000
723060,13722,20050430,65.9,24,58.4,24,1011.9,24,996.1,23,9.4,24,10.4,24,21,24.1,73,52, 0.10G,999.9,0
723060,13722,20050501,62.8,24,50.7,24,1013,24,997.8,19,8.9,24,6.6,24,13,18.1,73,53.1, 0.36G,999.9,0
723060,13722,20050502,55.8,24,40.7,24,1016.9,24,1000.9,23,9.4,24,2,24,9.9,15.9,70,41, 0.35G,999.9,0
723060,13722,20050503,57,24,34.8,24,1019.4,24,1003.5,24,10,24,5.8,24,11.1,15,70,41, 0.00G,999.9,0
723060,13722,20050504,55.5,24,43.9,24,1023.4,24,1007.5,24,9.6,24,4,24,11.1,17.1,69.1,43, 0.00G,999.9,0
723060,13722,20050505,56.8,24,43.6,24,1028,24,1011.9,24,9.8,24,8.4,24,12,18.1,69.1,43, 0.00G,999.9,0
723060,13722,20050506,49.5,24,44.8,24,1021.8,22,1004.1,7,6.3,24,9.4,24,13,18.1,   55.0*,  46.4*, 0.69G,999.9,10000
723060,13722,20050507,55.3,24,40.6,24,1017.6,24,1001.3,22,8.9,24,3.4,24,7,999.9,77,39, 0.13G,999.9,0
723060,13722,20050508,63.4,24,46.5,24,1015,24,999.4,17,8.5,24,4.1,24,9.9,15.9,78.1,39, 0.00G,999.9,0
723060,13722,20050509,63.2,24,44.5,24,1016,24,1000.2,23,9.5,24,3.1,24,8.9,999.9,80.1,45, 0.00G,999.9,0
723060,13722,20050510,66.5,24,50,24,1016.3,24,1000.6,24,10,24,3.7,24,7,999.9,82,45, 0.00G,999.9,0
723060,13722,20050511,71.5,24,59.4,24,1016.9,24,1001.3,24,9.2,24,5.2,24,8.9,999.9,84.9,53.1, 0.00G,999.9,0
723060,13722,20050512,72.9,24,60.8,24,1018.2,24,1002.5,11,6.8,24,3.3,24,8,999.9,88,60.1, 0.00G,999.9,0
723060,13722,20050513,64.1,24,56.6,24,1023.6,24,1007.8,23,8.8,24,7.1,24,17.1,22.9,   69.1*,  57.9*, 0.06G,999.9,0
723060,13722,20050514,68.7,24,58.3,24,1018.6,22,1003.5,23,9,24,7.7,24,14,20,81,57.9, 0.00G,999.9,0
723060,13722,20050515,71.6,24,63.5,24,1011.8,24,995.3,8,5.9,24,7.5,24,11.1,17.1,82.9,60.1, 0.01G,999.9,0
723060,13722,20050516,67.4,24,57.3,24,1012.8,24,998.1,17,7.8,24,3.7,24,8,999.9,81,57.9, 0.13G,999.9,0
723060,13722,20050517,66.3,24,54.2,24,1016.6,24,1001,16,7.9,24,5,24,12,19,78.1,57, 0.00G,999.9,0
723060,13722,20050518,67.8,24,54.2,24,1017.9,24,1001.9,20,8.4,24,3.3,24,7,999.9,82,53.1, 0.00G,999.9,0
723060,13722,20050519,69.9,24,57.3,24,1016.2,24,1000.7,15,7.4,24,5.9,24,11.1,15,82,53.1, 0.01G,999.9,0
723060,13722,20050520,68.1,24,62.3,24,1009.9,24,994,15,7.5,24,9.7,24,18.1,20,   78.1*,  57.0*, 0.19G,999.9,0
723060,13722,20050521,59.7,24,47.7,24,1013,23,997.4,21,9.5,24,8.2,24,13,18.1,78.1,52, 0.41G,999.9,10000
723060,13722,20050522,63.5,24,50.2,24,1011.7,24,996,24,9.6,24,4,24,12,17.1,81,48.9, 0.00G,999.9,0
723060,13722,20050523,71.2,24,56.4,24,1003.7,24,988.1,18,8.2,24,6.4,24,9.9,20,84,48.9, 0.00G,999.9,10000
723060,13722,20050524,64.3,24,53.7,24,1002.7,23,987.2,18,8.8,24,5.6,24,11.1,18.1,84,54, 0.01G,999.9,10000
723060,13722,20050525,58.6,24,49.8,24,1009.1,17,993.1,24,9.8,24,6.1,24,11.1,18.1,   66.0*,  51.8*, 0.08G,999.9,10000
723060,13722,20050526,66.5,24,48.7,24,1010.6,24,994.9,24,10,24,4.3,24,9.9,15,82,52, 0.00G,999.9,0
723060,13722,20050527,70.2,24,52.8,24,1012.4,24,996.8,24,9.6,24,3,24,8.9,999.9,87.1,52, 0.00G,999.9,0
723060,13722,20050528,70.5,24,57.6,24,1012.2,24,996.6,21,9,24,2.7,24,7,999.9,87.1,54, 0.00G,999.9,0
723060,13722,20050529,66.8,24,51.2,24,1014.4,24,999,14,7.7,24,3.1,24,12,17.1,84,48.9, 0.00G,999.9,0
723060,13722,20050530,69.3,24,55.1,24,1014.8,24,999.2,24,10,24,4.6,24,9.9,999.9,84,48.9, 0.00G,999.9,0
723060,13722,20050531,67.3,24,57.1,24,1015.7,23,1000.4,18,7.6,24,4.6,24,11.1,999.9,   79.0*,  53.6*, 0.00G,999.9,0
723060,13722,20050601,65.4,24,55.8,24,1019,21,1003,17,9.3,24,6.8,24,12,999.9,80.1,54, 0.00G,999.9,0
723060,13722,20050602,61.7,24,59.6,24,1016.8,24,9999.9,0,5.5,24,8.5,24,12,17.1,71.1,59, 0.32G,999.9,10000
723060,13722,20050603,65.3,24,62.2,24,1015.2,22,999.4,14,5.8,24,3.9,24,13.6,999.9,73,59, 0.15G,999.9,0
723060,13722,20050604,72.3,24,64.9,24,1014.6,20,998.8,11,6.1,24,2.3,24,6,999.9,86,63, 0.01G,999.9,0
723060,13722,20050605,76,24,66,24,1015.4,24,999.9,17,6.8,24,0.7,24,4.1,999.9,90,63, 0.00G,999.9,0
723060,13722,20050606,79.8,24,68.7,24,1015.3,24,999.8,11,5.7,24,4,24,12,999.9,95,63, 0.00G,999.9,0
723060,13722,20050607,78.6,24,70.5,24,1013.9,24,998.6,8,5.7,24,6,24,12,999.9,95,66.9, 0.02G,999.9,0
723060,13722,20050608,74.2,24,67.6,24,1015.3,23,999.6,12,6.7,24,2.3,24,11.1,999.9,93,64.9, 0.51G,999.9,0
723060,13722,20050609,78.1,24,70.8,24,1017.3,22,1001.6,19,7.8,24,5.5,24,13,18.1,90,64.9, 0.00G,999.9,100000
723060,13722,20050610,78.1,24,70.6,24,1019.3,21,1003.8,23,9.3,24,5.9,24,9.9,999.9,90,71.1, 0.05G,999.9,0
723060,13722,20050611,76.6,24,64.8,24,1019.1,24,1003.5,23,9.3,24,5.6,24,9.9,999.9,89.1,66.9, 0.24G,999.9,0
723060,13722,20050612,77.9,24,68.9,24,1017.8,24,1002.3,24,9.6,24,6.6,24,12,15,90,66.9, 0.00G,999.9,10000
723060,13722,20050613,80.2,24,71,24,1014.3,22,999.1,24,10,24,8.4,24,13,15.9,91,72, 0.00G,999.9,0
723060,13722,20050614,83.2,24,71,24,1010.6,24,995.1,22,8.9,24,6.1,24,9.9,999.9,95,73.9, 0.00G,999.9,0
723060,13722,20050615,82.9,24,67.6,24,1007.8,24,992.4,20,8.7,24,5.7,24,8.9,14,96.1,73, 0.00G,999.9,0
723060,13722,20050616,78.6,24,60.3,24,1006.4,24,991.1,24,10,24,4.3,24,11.1,15,96.1,64.9, 0.00G,999.9,0
723060,13722,20050617,74.2,24,52.2,24,1008.2,24,992.8,24,10,24,3.1,24,8,999.9,89.1,59, 0.00G,999.9,0
723060,13722,20050618,71,24,52.9,24,1011.2,24,995.7,24,9.9,24,2,24,7,999.9,88,57, 0.00G,999.9,0
723060,13722,20050619,70.7,24,58.5,24,1016,24,1000.3,21,9,24,4.6,24,8.9,14,88,57, 0.00G,999.9,0
723060,13722,20050620,69.3,24,57.6,24,1021,24,1005.3,24,9.9,24,8.1,24,15.9,21,82,60.1, 0.04G,999.9,0
723060,13722,20050621,69.1,24,56.1,24,1020.7,24,1005,24,9.6,24,3.1,24,9.9,15,86,53.1, 0.00G,999.9,0
723060,13722,20050622,76.3,24,60.1,24,1016.3,24,1000.6,18,8.2,24,5.5,24,12,15.9,90,53.1, 0.00G,999.9,0
723060,13722,20050623,75.3,24,61.6,24,1018.2,24,1002.2,16,7.1,24,4.1,24,9.9,999.9,91,63, 0.00G,999.9,10010
723060,13722,20050624,77.6,24,57.9,24,1021,24,1005.2,22,8.8,24,4.5,24,11.1,14,91,60.1, 0.00G,999.9,0
723060,13722,20050625,75.7,24,60,24,1020.2,24,1004.2,16,7.1,24,4,24,12,18.1,91,60.1, 0.00G,999.9,0
723060,13722,20050626,77.3,24,68.4,24,1018.6,24,1003,16,7.8,24,7.1,24,17.1,999.9,88,62.1, 0.01G,999.9,10000
723060,13722,20050627,78.8,24,70.9,24,1020.4,24,1004.8,22,9.4,24,3.5,24,7,999.9,91.9,70, 0.00D,999.9,0
723060,13722,20050628,76.9,24,71.6,24,1020.4,24,1004.9,19,8.2,24,3.1,24,11.1,999.9,91.9,70, 0.00G,999.9,0
723060,13722,20050629,76.8,24,71.1,24,1017.6,24,1001.4,15,8.6,24,3.8,24,6,999.9,   86.0*,  71.6*, 0.14G,999.9,10000
723060,13722,20050630,80.9,24,69.3,24,1013.6,24,998.4,16,7.3,24,3.9,24,7,999.9,   93.0*,  70.0*, 0.01G,999.9,0
723060,13722,20050701,84.1,24,70.2,24,1009.5,24,9999.9,0,4.5,24,3.1,24,9.9,999.9,   96.1*,  73.0*, 0.00G,999.9,0
723060,13722,20050702,80.3,24,69.3,24,1009.4,24,994.4,11,6.4,24,4.5,24,11.1,999.9,   90.0*,  70.0*, 0.08G,999.9,0
723060,13722,20050703,78.1,24,69.3,24,1014.9,24,1000.8,11,6.5,24,6.8,24,12,999.9,91,70, 0.00C,999.9,0
723060,13722,20050704,80.5,24,68.1,24,1019,24,1003.5,22,8.9,24,5.1,24,8,999.9,   89.1*,  73.0*, 0.00G,999.9,0
723060,13722,20050705,82.8,24,71.7,24,1016.8,24,1000.8,16,6.9,24,5.5,24,11.1,15,   96.1*,  73.9*, 0.00G,999.9,110000
723060,13722,20050706,81.2,24,69.2,24,1013.9,24,998.6,19,8.3,24,4.4,24,15,999.9,   95.0*,  70.0*, 0.01G,999.9,0
723060,13722,20050707,81.3,24,71,24,1014.5,24,998.2,10,6.1,24,3.9,24,13,25.1,   93.0*,  72.0*, 0.24G,999.9,0
723060,13722,20050708,76.8,24,68.1,24,1013.9,24,998.9,21,8.8,24,6.7,24,13,999.9,   86.0*,  71.1*, 1.85G,999.9,10010
723060,13722,20050709,78.1,24,63.8,24,1018.5,24,1002.9,22,8.1,24,2.2,24,8,999.9,   91.9*,  66.9*, 0.00G,999.9,0
723060,13722,20050710,80.6,24,66.2,24,1019.7,24,1004.1,20,8.1,24,3.3,24,8,999.9,93.9,66.9, 0.00G,999.9,0
723060,13722,20050711,80.4,24,70.5,24,1019.6,24,1004,23,9.5,24,4.7,24,8.9,999.9,   90.0*,  72.0*, 0.00G,999.9,0
723060,13722,20050712,83,24,73.1,24,1018.4,24,1002.7,23,9.2,24,7.9,24,14,17.1,   95.0*,  75.2*, 0.00G,999.9,0
