STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
723060,13722, 19830128,   40.0,24,   32.3,24, 1017.9,24, 1001.7,24,   5.5,24,  12.1,24,  17.1,  22.9,   48.0*,  36.0 , 0.09G,999.9, 110000,
723060,13722, 19830129,   36.7,24,   25.7,24, 1021.8,24, 1005.4,24,   7.5,24,   3.4,24,   8.0, 999.9,   54.0*,  23.0 , 0.00D,999.9, 100000,
723060,13722, 19830130,   46.5,24,   37.6,24, 1016.6,24, 1000.5,24,   7.7,24,   6.1,24,  11.1, 999.9,   61.0*,  23.0 , 0.00D,999.9, 000000,
723060,13722, 19830131,   48.6,24,   38.7,24, 1017.7,24, 1001.6,24,   7.2,24,   3.9,24,   7.0, 999.9,   63.0 ,  32.0 , 0.00D,999.9, 100000,
723060,13722, 19830201,   45.7,24,   37.8,24, 1019.4,24, 1003.2,24,   6.1,24,   5.1,24,  12.0, 999.9,   64.0 ,  32.0 , 0.00D,999.9, 100000,
723060,13722, 19830202,   55.6,24,   51.7,24, 1008.2,24,  992.4,24,   3.6,24,   9.5,24,  13.0,  19.8,   64.0*,  48.0*, 1.10D,999.9, 110000,
723060,13722, 19830203,   50.7,24,   40.8,24,  999.5,24,  983.7,24,  12.3,24,   8.1,24,  12.0, 999.9,   64.0 ,  44.1 , 0.34G,999.9, 100000,
723060,13722, 19830204,   39.1,24,   23.2,24, 1012.7,24,  996.7,24,  13.7,24,   7.7,24,  12.0,  19.8,   54.0 ,  34.0 , 0.00G,999.9, 000000,
723060,13722, 19830205,   31.1,24,   14.1,24, 1025.3,24, 1008.8,24,  14.7,24,   5.8,24,  10.1, 999.9,   45.0 ,  21.9 , 0.00D,999.9, 000000,
723060,13722, 19830206,   32.6,24,   26.2,24, 1019.7,24, 1003.3,24,   4.2,24,   4.6,24,   9.9, 999.9,   39.0 ,  21.9 , 0.70G,  1.2, 111000,
723060,13722, 19830207,   36.3,24,   31.5,24, 1009.5,24,  993.2,24,   3.9,24,   6.9,24,  11.1, 999.9,   46.0 ,  30.0 , 0.24G,  0.4, 110000,
723060,13722, 19830208,   35.3,24,   18.8,24, 1017.0,24, 1000.8,24,   8.2,24,   6.3,24,  11.1, 999.9,   46.9 ,  26.1 , 0.00G,999.9, 000000,
723060,13722, 19830209,   31.8,24,   19.7,24, 1019.5,24, 1003.0,24,   7.2,24,   3.0,24,   6.0, 999.9,   46.0*,  19.0 , 0.00D,999.9, 100000,
723060,13722, 19830210,   38.6,24,   25.7,24, 1019.2,24, 1002.8,24,   6.5,24,   4.8,24,   8.0, 999.9,   46.9 ,  19.0 , 0.00D,999.9, 011000,
723060,13722, 19830211,   32.0,24,   29.2,24, 1012.2,24,  996.1,24,   4.1,24,  12.4,24,  17.1,  22.0,   45.0 ,  28.0*, 1.36G,999.9, 111000,
723060,13722, 19830212,   29.3,24,   21.4,24, 1023.7,24, 1007.1,24,   9.9,24,   7.2,24,  12.0, 999.9,   39.0*,  21.9 , 0.06G,999.9, 001000,
723060,13722, 19830213,   31.5,24,   21.9,24, 1029.7,24, 1013.1,24,  10.0,24,   5.6,24,  11.1, 999.9,   39.9 ,  21.9 , 0.00G,999.9, 000000,
723060,13722, 19830214,   35.2,24,   30.2,24, 1012.0,24,  995.7,24,   4.8,24,  14.8,24,  22.9,  30.9,   39.0 ,  28.9 , 0.78G,999.9, 110000,
723060,13722, 19830215,   41.8,24,   29.7,24, 1013.8,24,  997.6,24,   8.7,24,   5.4,24,  15.9, 999.9,   59.0*,  27.0 , 0.26G,999.9, 110000,
723060,13722, 19830216,   43.3,24,   30.5,24, 1017.6,24, 1001.4,24,   9.2,24,   4.6,24,  10.1, 999.9,   60.1*,  27.0 , 0.01G,999.9, 000000,
723060,13722, 19830217,   49.5,24,   38.9,24, 1013.0,24,  997.0,24,   7.0,24,   7.9,24,  13.0,  19.8,   60.1 ,  43.0*, 0.00G,999.9, 100000,
723060,13722, 19830218,   43.6,24,   30.5,24, 1016.1,24, 1000.0,24,   8.5,24,   5.4,24,  10.1, 999.9,   57.0 ,  28.9 , 0.00D,999.9, 000000,
723060,13722, 19830219,   42.2,24,   28.7,24, 1018.4,24, 1002.2,24,   7.7,24,   3.1,24,   5.1, 999.9,   57.9*,  28.9 , 0.00D,999.9, 000000,
723060,13722, 19830220,   45.2,24,   27.1,24, 1027.3,24, 1010.8,24,   9.7,24,   5.4,24,   8.9, 999.9,   59.0 ,  28.0 , 0.00D,999.9, 000000,
723060,13722, 19830221,   45.1,24,   29.8,24, 1028.5,24, 1012.0,24,  10.2,24,   4.2,24,   7.0, 999.9,   64.0*,  28.0 , 0.00D,999.9, 000000,
723060,13722, 19830222,   51.2,24,   32.3,24, 1020.6,24, 1004.4,24,  10.4,24,   4.4,24,  10.1, 999.9,   68.0*,  28.9 , 0.00D,999.9, 000000,
723060,13722, 19830223,   52.8,24,   47.8,24, 1005.5,24,  989.7,24,   6.0,24,   6.3,24,  15.9,  23.9,   68.0 ,  35.1 , 0.60G,999.9, 110000,
723060,13722, 19830224,   45.8,24,   40.8,24, 1007.3,24,  991.4,24,   5.9,24,   4.9,24,   8.0, 999.9,   57.9 ,  41.0*, 0.24G,999.9, 110000,
723060,13722, 19830225,   40.9,24,   36.5,24, 1006.6,24,  990.5,24,   6.3,23,   6.6,24,  15.0,  18.8,   48.9 ,  37.9*, 0.36G,999.9, 110000,
723060,13722, 19830226,   34.8,24,   22.5,24, 1020.5,24, 1004.1,24,  14.5,24,   8.9,24,  12.0, 999.9,   45.0 ,  26.1 , 0.05G,  0.4, 101000,
723060,13722, 19830227,   36.4,24,   16.2,24, 1028.2,24, 1011.8,24,  15.5,24,   5.7,24,  10.1, 999.9,   48.0*,  26.1 , 0.02G,999.9, 000000,
723060,13722, 19830228,   42.0,24,   28.2,24, 1021.9,24, 1005.6,24,  11.3,24,   5.7,24,   8.0, 999.9,   54.0*,  28.9 , 0.00G,999.9, 010000,
723060,13722, 19830301,   47.9,24,   45.0,24, 1004.4,24,  988.5,24,   4.1,24,  13.6,24,  20.0,  28.0,   54.0 ,  32.0 , 0.86G,999.9, 110000,
723060,13722, 19830302,   52.1,24,   32.4,24, 1007.3,24,  991.4,24,  10.0,24,   8.9,24,  13.0, 999.9,   66.9*,  41.0 , 0.09G,999.9, 010000,
723060,13722, 19830303,   54.2,24,   31.6,24, 1014.9,24,  999.0,24,  11.2,24,   4.6,24,   8.9, 999.9,   71.1*,  36.0 , 0.00G,999.9, 000000,
723060,13722, 19830304,   60.0,24,   36.5,24, 1018.5,24, 1002.6,24,  10.6,24,   6.8,24,  13.0, 999.9,   77.0*,  36.0 , 0.00D,999.9, 000000,
723060,13722, 19830305,   61.8,24,   47.0,24, 1019.4,24, 1003.5,24,   8.8,24,   5.9,24,  10.1, 999.9,   77.0 ,  46.9 , 0.00D,999.9, 100000,
723060,13722, 19830306,   60.1,24,   54.7,24, 1018.4,24, 1002.6,24,   6.8,24,   6.6,24,  11.1,  18.8,   73.9 ,  48.9 , 0.54G,999.9, 110010,
723060,13722, 19830307,   65.9,24,   62.3,24, 1012.5,24,  996.8,24,   4.6,24,   5.2,24,   8.0, 999.9,   68.0 ,  57.0 , 0.26G,999.9, 110010,
723060,13722, 19830308,   61.0,24,   57.0,24, 1006.3,24,  990.6,24,   7.5,24,   4.9,24,  10.1, 999.9,   69.1 ,  57.0 , 0.02G,999.9, 110000,
723060,13722, 19830309,   48.5,24,   47.3,24, 1005.5,24,  989.7,24,   1.4,24,   4.9,24,  11.1, 999.9,   53.1*,  46.0 , 0.02G,999.9, 110010,
723060,13722, 19830310,   50.4,24,   43.2,24, 1003.5,24,  987.6,24,   3.8,24,   5.2,24,  12.0,  15.9,   59.0*,  46.0 , 0.01G,999.9, 110000,
723060,13722, 19830311,   43.8,24,   37.2,24, 1002.6,24,  986.8,24,   8.6,24,   7.2,24,  10.9, 999.9,   60.1 ,  39.9 , 0.07G,999.9, 110000,
723060,13722, 19830312,   43.9,24,   25.9,24, 1002.8,24,  986.9,24,  14.9,24,  10.0,24,  15.9,  23.9,   55.9*,  35.1 , 0.00D,999.9, 000000,
723060,13722, 19830313,   48.5,24,   21.7,24, 1008.2,24,  992.2,24,  14.9,24,   8.0,24,  12.0,  19.8,   64.9*,  35.1 , 0.00D,999.9, 000000,
723060,13722, 19830314,   50.8,24,   30.7,24, 1009.1,24,  993.1,24,  13.8,24,   4.4,24,   8.9, 999.9,   70.0 ,  30.9 , 0.00D,999.9, 000000,
723060,13722, 19830315,   60.5,24,   36.6,24, 1008.5,24,  992.7,24,  11.1,24,   4.8,24,  10.1, 999.9,   78.1*,  46.9*, 0.00D,999.9, 000000,
723060,13722, 19830316,   55.1,24,   37.4,24, 1011.4,24,  995.7,24,   8.0,24,   6.5,24,  12.0, 999.9,   79.0 ,  46.0 , 0.00D,999.9, 000000,
723060,13722, 19830317,   46.3,24,   40.9,24, 1010.3,24,  994.3,24,   5.0,24,   9.4,24,  14.0,  23.9,   57.9 ,  41.0 , 0.15G,999.9, 110000,
723060,13722, 19830318,   54.2,24,   52.4,24,  996.1,24,  980.4,24,   3.3,24,   7.6,24,  14.0,  21.0,   59.0 ,  41.0 , 2.94G,999.9, 110010,
723060,13722, 19830319,   57.4,24,   47.7,24,  997.7,24,  982.1,24,   9.3,24,   6.1,24,  12.0, 999.9,   68.0*,  50.0 , 0.77G,999.9, 100000,
723060,13722, 19830320,   54.1,24,   39.9,24, 1006.5,24,  990.7,24,  11.4,24,   3.8,24,   8.0, 999.9,   70.0*,  39.9 , 0.00G,999.9, 000000,
723060,13722, 19830321,   60.8,24,   49.2,24,  996.4,24,  981.0,24,  10.1,24,   8.0,24,  15.0,  23.9,   71.1 ,  55.9*, 0.23G,999.9, 110010,
723060,13722, 19830322,   44.0,24,   23.8,24, 1008.4,24,  992.5,24,  12.5,24,   9.7,24,  14.0,  17.9,   68.0 ,  34.0 , 0.04G,999.9, 000000,
723060,13722, 19830323,   41.1,24,   18.7,24, 1018.2,24, 1002.0,24,  14.9,24,   6.1,24,  10.1, 999.9,   53.1*,  28.0 , 0.00G,999.9, 000000,
723060,13722, 19830324,   35.6,24,   24.0,24, 1015.4,24,  999.2,24,   9.3,24,   5.3,24,  14.0,  22.9,   54.0 ,  28.0 , 0.10G,  0.8, 111000,
723060,13722, 19830325,   37.7,24,   17.3,24, 1013.1,24,  996.9,24,   9.2,24,  12.3,24,  18.1,  22.9,   53.1*,  28.9 , 0.63G,  3.1, 101000,
723060,13722, 19830326,   40.8,24,   14.4,24, 1027.6,24, 1011.1,24,  14.8,24,   4.8,24,   8.9, 999.9,   54.0*,  25.0 , 0.03G,999.9, 000000,
723060,13722, 19830327,   48.7,24,   38.5,24, 1018.5,24, 1002.4,24,   7.7,24,   7.4,24,  12.0,  19.8,   62.1*,  41.0*, 0.05G,999.9, 110000,
723060,13722, 19830328,   57.5,24,   46.6,24, 1007.5,24,  991.7,24,  12.3,24,   6.1,24,  10.1, 999.9,   63.0 ,  41.0 , 0.22G,999.9, 000000,
723060,13722, 19830329,   48.3,24,   32.3,24, 1018.3,24, 1002.2,24,  10.4,24,   4.7,24,   8.0, 999.9,   62.1 ,  37.0 , 0.00G,999.9, 000000,
723060,13722, 19830330,   45.1,24,   27.6,24, 1023.5,24, 1007.3,24,   9.7,24,   3.8,24,   6.0, 999.9,   59.0 ,  32.0 , 0.00D,999.9, 000000,
723060,13722, 19830331,   44.6,24,   40.0,24, 1015.6,24,  999.4,24,   4.7,24,   4.4,24,   7.0, 999.9,   55.9 ,  32.0 , 0.36G,999.9, 110000,
723060,13722, 19830401,   46.4,24,   38.0,24, 1013.5,24,  997.5,24,   6.0,24,   4.6,24,   8.0, 999.9,   57.9*,  39.0 , 0.03G,999.9, 100000,
723060,13722, 19830402,   49.5,24,   44.1,24, 1011.5,24,  995.5,24,   6.7,24,   6.9,24,  17.1,  22.9,   62.1 ,  39.0 , 0.04G,999.9, 110000,
723060,13722, 19830403,   56.2,24,   42.7,24, 1003.1,24,  987.4,24,   9.9,24,   8.7,24,  15.0,  23.9,   66.0 ,  39.9 , 0.14G,999.9, 110000,
723060,13722, 19830404,   52.4,24,   35.6,24, 1015.8,24,  999.8,24,  10.5,24,   4.6,24,   8.9, 999.9,   66.9*,  37.0 , 0.00G,999.9, 000000,
723060,13722, 19830405,   53.6,24,   42.2,24, 1021.2,24, 1005.0,24,   7.8,24,   3.3,24,   8.0, 999.9,   68.0 ,  43.0 , 0.00H,999.9, 010000,
723060,13722, 19830406,   58.5,24,   53.6,24, 1019.0,24, 1003.0,24,   4.9,24,   2.7,24,   5.1, 999.9,   69.1*,  43.0 , 0.04G,999.9, 110000,
723060,13722, 19830407,   61.2,24,   58.9,24, 1017.4,24, 1001.5,24,   4.1,24,   3.4,24,   7.0, 999.9,   70.0 ,  52.0 , 0.02G,999.9, 110010,
723060,13722, 19830408,   63.2,24,   61.4,24, 1014.2,24,  998.5,24,   4.0,24,   3.3,24,   8.0, 999.9,   70.0 ,  55.9 , 0.13G,999.9, 110000,
723060,13722, 19830409,   64.3,24,   62.1,24, 1012.1,24,  996.5,24,   3.9,24,   3.9,24,   7.0, 999.9,   69.1*,  57.9 , 0.12G,999.9, 110000,
723060,13722, 19830410,   62.8,24,   53.9,24, 1009.1,24,  993.5,24,   7.9,24,   6.1,24,  11.1, 999.9,   71.1*,  50.0 , 0.14G,999.9, 110000,
723060,13722, 19830411,   53.7,24,   32.5,24, 1010.7,24,  995.0,24,  12.3,24,   5.6,24,   8.9, 999.9,   72.0 ,  43.0 , 0.00D,999.9, 000000,
723060,13722, 19830412,   49.3,24,   32.1,24, 1017.5,24, 1001.4,24,  12.5,24,   4.5,24,   8.9, 999.9,   64.0*,  33.1 , 0.00D,999.9, 000000,
723060,13722, 19830413,   54.6,24,   38.8,24, 1022.0,24, 1005.8,24,   8.3,24,   3.6,24,   5.1, 999.9,   69.1*,  33.1 , 0.00D,999.9, 100000,
723060,13722, 19830414,   57.2,24,   43.7,24, 1021.9,24, 1005.9,24,   7.5,24,   5.1,24,  10.1,  17.9,   70.0 ,  39.0 , 0.00D,999.9, 000000,
723060,13722, 19830415,   61.4,24,   55.2,24, 1014.1,24,  998.4,24,   5.1,24,   7.7,24,  12.0,  15.0,   68.0 ,  48.0 , 0.46G,999.9, 110000,
723060,13722, 19830416,   51.4,24,   34.8,24, 1012.0,24,  996.1,24,  12.5,24,  11.7,24,  15.9,  22.0,   66.9 ,  43.0 , 1.76G,999.9, 110000,
723060,13722, 19830417,   47.7,24,   27.8,24, 1012.7,24,  996.7,24,  16.2,24,   6.8,24,  18.1,  22.9,   63.0*,  30.0 , 0.28G,999.9, 000000,
723060,13722, 19830418,   39.6,24,   25.8,24, 1008.2,24,  992.1,24,  10.4,24,   6.0,24,  13.0, 999.9,   64.9 ,  30.0 , 0.02G,999.9, 111000,
723060,13722, 19830419,   36.0,24,   24.9,24, 1005.8,24,  989.7,24,   7.0,24,   9.0,24,  17.1,  19.8,   45.0 ,  30.0 , 0.21G,999.9, 111000,
723060,13722, 19830420,   41.0,24,   17.9,24, 1009.6,24,  993.5,24,  15.5,24,   9.6,24,  14.0,  22.0,   55.9*,  28.0 , 0.00G,999.9, 000000,
723060,13722, 19830421,   46.7,24,   21.8,24, 1014.1,24,  998.2,24,  14.3,24,   6.4,24,  11.1, 999.9,   63.0*,  28.0 , 0.00D,999.9, 000000,
723060,13722, 19830422,   52.0,24,   28.3,24, 1016.9,24, 1000.9,24,  11.4,24,   5.0,24,  11.1, 999.9,   69.1 ,  28.0 , 0.00D,999.9, 000000,
723060,13722, 19830423,   55.5,24,   42.1,24, 1012.6,24,  996.9,24,   8.4,24,   6.1,24,  11.1, 999.9,   71.1 ,  51.1*, 0.01G,999.9, 110000,
723060,13722, 19830424,   57.4,24,   54.9,24,  992.3,24,  976.8,24,   3.2,24,   9.1,24,  17.1,  23.9,   61.0 ,  51.1 , 0.41G,999.9, 110000,
723060,13722, 19830425,   52.7,24,   31.7,24, 1000.7,24,  984.9,24,   9.3,24,  13.0,24,  18.1,  22.9,   64.0*,  44.1 , 0.06G,999.9, 010000,
723060,13722, 19830426,   58.1,24,   30.3,24, 1010.5,24,  994.7,24,  12.9,24,   7.6,24,  14.0,  18.8,   77.0*,  37.9 , 0.02G,999.9, 000000,
723060,13722, 19830427,   64.5,24,   39.7,24, 1015.5,24,  999.8,24,  14.9,24,   3.9,24,  12.0, 999.9,   84.0*,  37.9 , 0.00G,999.9, 000000,
723060,13722, 19830428,   69.5,24,   40.1,24, 1016.1,24, 1000.4,24,  12.3,24,   8.3,24,  14.0,  21.0,   84.9 ,  44.1 , 0.00D,999.9, 000000,
723060,13722, 19830429,   70.6,24,   48.8,24, 1019.3,24, 1003.6,24,  13.7,24,  10.0,24,  15.0, 999.9,   86.0 ,  55.0 , 0.00D,999.9, 000000,
723060,13722, 19830430,   68.3,24,   53.1,24, 1021.3,24, 1005.5,24,  10.2,24,   9.4,24,  12.0, 999.9,   82.0 ,  55.9 , 0.00D,999.9, 000000,
723060,13722, 19830501,   70.1,24,   57.8,24, 1020.5,24, 1004.7,24,  10.6,24,   9.1,24,  13.0,  15.9,   81.0 ,  55.9 , 0.00D,999.9, 000000,
723060,13722, 19830502,   70.9,24,   58.4,24, 1017.6,24, 1001.9,24,  10.7,24,  10.2,24,  15.9,  19.8,   82.9 ,  61.0 , 0.00D,999.9, 000000,
723060,13722, 19830503,   72.4,24,   58.8,24, 1010.0,24,  994.5,24,   9.9,24,  10.2,24,  17.1,  22.9,   82.0 ,  62.1 , 0.00D,999.9, 000000,
723060,13722, 19830504,   63.8,24,   52.0,24, 1005.7,24,  990.2,24,   7.2,24,  10.1,24,  15.0,  19.8,   81.0 ,  57.0 , 0.45G,999.9, 110000,
723060,13722, 19830505,   57.3,24,   40.8,24, 1011.6,24,  995.8,24,  11.2,24,   5.1,24,  14.0, 999.9,   75.0*,  39.0 , 0.00D,999.9, 100000,
723060,13722, 19830506,   60.8,24,   36.8,24, 1019.4,24, 1003.5,24,  14.7,24,   6.0,24,  12.0,  14.0,   75.0 ,  39.0 , 0.00D,999.9, 000000,
723060,13722, 19830507,   62.6,24,   47.8,24, 1022.3,24, 1006.3,24,  12.1,24,   5.8,24,  10.1, 999.9,   78.1*,  45.0 , 0.00D,999.9, 000000,
723060,13722, 19830508,   64.6,24,   51.4,24, 1014.6,24,  999.0,24,   9.4,24,  10.2,24,  15.9,  22.0,   79.0 ,  46.9 , 0.00D,999.9, 010000,
723060,13722, 19830509,   57.7,24,   39.6,24, 1018.3,24, 1002.4,24,  11.9,24,   8.3,24,  13.0, 999.9,   73.0 ,  44.1 , 0.01G,999.9, 000000,
723060,13722, 19830510,   55.0,24,   37.3,24, 1023.5,24, 1007.4,24,  11.4,24,   4.3,24,   8.9, 999.9,   73.0*,  39.0 , 0.00D,999.9, 000000,
723060,13722, 19830511,   60.8,24,   42.0,24, 1023.1,24, 1007.1,24,  11.7,24,   3.8,24,   8.0, 999.9,   79.0*,  39.0 , 0.00D,999.9, 000000,
723060,13722, 19830512,   64.6,24,   49.3,24, 1020.0,24, 1004.1,24,  10.6,24,   5.9,24,   8.9, 999.9,   79.0 ,  43.0 , 0.00D,999.9, 100000,
723060,13722, 19830513,   64.9,24,   50.8,24, 1020.1,24, 1004.3,24,   9.1,24,   7.1,24,  12.0,  18.8,   79.0 ,  50.0 , 0.00D,999.9, 000000,
723060,13722, 19830514,   69.0,24,   61.8,24, 1016.9,24, 1001.2,24,   5.0,24,   6.8,24,  24.1,  32.8,   84.0*,  51.1 , 0.04G,999.9, 110010,
723060,13722, 19830515,   71.4,24,   61.7,24, 1013.7,24,  998.2,24,   6.8,24,   9.0,24,  15.9,  19.8,   84.0 ,  62.1 , 0.77G,999.9, 110010,
723060,13722, 19830516,   70.3,24,   60.4,24, 1009.8,24,  994.2,24,   9.2,24,   8.8,24,  15.0,  22.0,   84.0 ,  64.0 , 0.11G,999.9, 110010,
723060,13722, 19830517,   55.6,24,   41.2,24, 1021.2,24, 1005.2,24,  13.2,24,   8.2,24,  14.0,  21.0,   77.0 ,  43.0 , 0.37G,999.9, 000000,
723060,13722, 19830518,   57.0,24,   42.9,24, 1028.3,24, 1012.1,24,  10.4,24,   6.4,24,  11.1,  17.9,   71.1*,  42.1 , 0.00G,999.9, 000000,
723060,13722, 19830519,   59.9,24,   50.1,24, 1027.9,24, 1011.9,24,   9.6,24,   7.3,24,   8.9, 999.9,   71.1 ,  42.1 , 0.00D,999.9, 010000,
723060,13722, 19830520,   69.3,24,   63.4,24, 1022.0,24, 1006.2,24,   6.7,24,   8.7,24,  14.0, 999.9,   81.0*,  50.0 , 0.21G,999.9, 110010,
723060,13722, 19830521,   70.2,24,   66.0,24, 1020.1,24, 1004.4,24,   4.8,24,   7.8,24,  11.1, 999.9,   82.0 ,  64.9 , 1.53G,999.9, 110010,
723060,13722, 19830522,   71.6,24,   66.7,24, 1015.4,24,  999.8,24,   8.0,24,   7.0,24,  12.0, 999.9,   80.1 ,  66.0 , 0.15G,999.9, 010010,
723060,13722, 19830523,   73.2,24,   66.7,24, 1011.2,24,  995.8,24,   6.3,24,   7.5,24,  12.0, 999.9,   82.9*,  64.9 , 1.33G,999.9, 110010,
723060,13722, 19830524,   68.2,24,   59.1,24, 1011.9,24,  996.4,24,   8.2,24,   5.5,24,  11.1, 999.9,   82.9 ,  57.0 , 0.04G,999.9, 010000,
723060,13722, 19830525,   64.5,24,   51.4,24, 1015.6,24, 1000.0,24,   7.5,24,   4.7,24,   8.0, 999.9,   77.0*,  50.0 , 0.00G,999.9, 100000,
723060,13722, 19830526,   65.1,24,   57.3,24, 1012.6,24,  997.1,24,   7.1,24,   5.4,24,   9.9, 999.9,   79.0 ,  51.1 , 0.00D,999.9, 110010,
723060,13722, 19830527,   60.7,24,   49.2,24, 1014.9,24,  999.1,24,   7.7,24,   6.6,24,  13.0, 999.9,   79.0 ,  53.1 , 0.90G,999.9, 110010,
723060,13722, 19830528,   62.8,24,   49.8,24, 1018.0,24, 1002.1,24,  11.0,24,   5.9,24,   8.0, 999.9,   77.0*,  48.9 , 0.52G,999.9, 000000,
723060,13722, 19830529,   66.0,24,   57.3,24, 1013.4,24,  997.8,24,   6.9,24,   5.8,24,   8.0, 999.9,   77.0 ,  48.9 , 0.00G,999.9, 110000,
