STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
723060,13722, 19840422,   51.8,24,   41.4,24, 1020.1,24, 1004.0,24,   6.7,24,   7.8,24,  11.1, 999.9,   63.0 ,  44.1*, 0.00D,999.9, 110000,
723060,13722, 19840423,   44.3,24,   42.1,24, 1007.6,24,  991.5,24,   2.6,24,   6.8,24,  11.1, 999.9,   55.0 ,  42.1 , 1.91G,999.9, 110010,
723060,13722, 19840424,   50.1,24,   38.7,24, 1003.3,24,  987.3,24,   8.7,24,   9.6,24,  17.1,  24.1,   57.0*,  42.1 , 0.02G,999.9, 100000,
723060,13722, 19840425,   58.1,24,   38.8,24, 1009.9,24,  994.0,24,  12.6,24,   8.3,24,  15.0,  24.1,   82.9*,  37.9 , 0.00G,999.9, 000000,
723060,13722, 19840426,   66.4,24,   46.6,24, 1015.5,24,  999.7,24,  13.9,24,   5.6,24,  11.1, 999.9,   84.0*,  37.9 , 0.00D,999.9, 000000,
723060,13722, 19840427,   70.6,24,   53.0,24, 1016.1,24, 1000.4,24,   9.2,24,   8.6,24,  14.0, 999.9,   84.9*,  48.0 , 0.00D,999.9, 000000,
723060,13722, 19840428,   62.9,24,   57.9,24, 1019.0,24, 1003.2,24,   4.5,24,   5.9,24,  10.1, 999.9,   86.0 ,  54.0 , 0.00D,999.9, 100000,
723060,13722, 19840429,   65.0,24,   57.1,24, 1023.3,24, 1007.4,24,   8.5,24,   4.3,24,   8.9, 999.9,   75.0*,  54.0 , 0.00D,999.9, 110000,
723060,13722, 19840430,   67.4,24,   61.4,24, 1018.9,24, 1003.1,24,   7.0,24,   7.6,24,  14.0,  22.9,   78.1*,  54.0 , 0.00D,999.9, 110010,
723060,13722, 19840501,   65.8,24,   46.3,24, 1017.0,24, 1001.3,24,  12.6,24,   8.9,24,  15.0,  19.0,   79.0 ,  54.0 , 0.10G,999.9, 100000,
723060,13722, 19840502,   58.7,24,   44.3,24, 1017.2,24, 1001.4,24,  12.8,24,   2.9,24,  10.1, 999.9,   75.0 ,  46.9 , 0.00G,999.9, 010000,
723060,13722, 19840503,   62.2,24,   57.2,24, 1008.7,24,  992.9,24,   5.3,24,   7.1,24,  14.0,  22.9,   73.9*,  46.9 , 0.11G,999.9, 110000,
723060,13722, 19840504,   69.0,24,   56.0,24,  998.9,24,  983.3,24,  10.6,24,  13.9,24,  18.1,  29.9,   78.1*,  57.0 , 0.02G,999.9, 010000,
723060,13722, 19840505,   63.2,24,   46.0,24, 1012.2,24,  996.5,24,  10.6,24,   6.4,24,  15.0, 999.9,   79.0 ,  48.0 , 0.00G,999.9, 000000,
723060,13722, 19840506,   64.2,24,   55.8,24, 1016.0,24, 1000.1,24,   7.5,24,   5.6,24,  12.0, 999.9,   77.0 ,  48.0 , 0.02G,999.9, 110010,
723060,13722, 19840507,   69.1,24,   62.0,24, 1016.7,24, 1001.0,24,   9.6,24,   6.8,24,  11.1, 999.9,   80.1*,  55.9 , 0.25G,999.9, 110000,
723060,13722, 19840508,   71.6,24,   63.2,24, 1011.9,24,  996.2,24,  11.6,24,  10.8,24,  20.0,  26.0,   86.0*,  62.1 , 0.06G,999.9, 010010,
723060,13722, 19840509,   55.8,24,   41.8,24, 1013.3,24,  997.5,24,  11.2,24,   8.9,24,  15.0,  22.0,   64.9*,  41.0 , 0.06G,999.9, 010000,
723060,13722, 19840510,   56.2,24,   41.3,24, 1017.5,24, 1001.6,24,  11.4,24,   4.6,24,  11.1, 999.9,   68.0*,  39.9 , 0.00D,999.9, 000000,
723060,13722, 19840511,   61.2,24,   46.7,24, 1020.2,24, 1004.3,24,   9.8,24,   7.1,24,  13.0, 999.9,   75.9*,  39.9 , 0.00D,999.9, 000000,
723060,13722, 19840512,   68.0,24,   52.8,24, 1017.4,24, 1001.6,24,   9.3,24,  10.0,24,  14.0,  20.0,   80.1 ,  48.0 , 0.00D,999.9, 000000,
723060,13722, 19840513,   69.1,24,   54.8,24, 1018.1,24, 1002.3,24,   8.3,24,   5.0,24,  11.1, 999.9,   82.0 ,  55.9 , 0.00D,999.9, 000000,
723060,13722, 19840514,   71.7,24,   56.2,24, 1013.9,24,  998.2,24,   7.3,24,   6.2,24,  11.1,  17.1,   82.0*,  55.9 , 0.00D,999.9, 000000,
723060,13722, 19840515,   61.3,24,   37.6,24, 1017.9,24, 1002.1,24,  13.6,24,   9.0,24,  12.0,  22.0,   82.0 ,  45.0 , 0.00D,999.9, 000000,
723060,13722, 19840516,   57.0,24,   33.9,24, 1020.4,24, 1004.4,24,  12.1,24,   8.8,24,  15.0,  25.1,   71.1 ,  43.0 , 0.00D,999.9, 000000,
723060,13722, 19840517,   53.0,24,   33.7,24, 1024.2,24, 1008.0,24,  13.3,24,   6.4,24,  13.0,  19.0,   66.0 ,  36.0 , 0.00D,999.9, 000000,
723060,13722, 19840518,   58.4,24,   40.6,24, 1023.8,24, 1007.7,24,  13.5,24,   3.9,24,  10.1, 999.9,   75.0*,  36.0 , 0.00D,999.9, 000000,
723060,13722, 19840519,   70.7,24,   50.4,24, 1015.5,24,  999.7,24,  13.8,24,   8.0,24,  15.0,  17.1,   87.1*,  43.0 , 0.00D,999.9, 000000,
723060,13722, 19840520,   74.5,24,   57.4,24, 1012.7,24,  997.0,24,  10.4,24,   7.6,24,  15.0,  22.0,   88.0 ,  54.0 , 0.00D,999.9, 000000,
723060,13722, 19840521,   74.6,24,   59.0,24, 1015.7,24, 1000.1,24,   8.9,24,   8.0,24,  12.0, 999.9,   87.1 ,  61.0 , 0.00D,999.9, 000000,
723060,13722, 19840522,   76.0,24,   64.6,24, 1019.4,24, 1003.6,24,   9.2,24,   8.7,24,  13.0, 999.9,   87.1*,  64.0 , 0.00D,999.9, 100000,
723060,13722, 19840523,   73.0,24,   65.7,24, 1018.2,24, 1002.5,24,   9.7,24,  10.0,24,  14.0,  20.0,   87.1 ,  66.0 , 0.05G,999.9, 110000,
723060,13722, 19840524,   65.9,24,   55.9,24, 1019.3,24, 1003.5,24,   9.0,24,   5.7,24,  14.0, 999.9,   78.1 ,  53.1 , 0.32G,999.9, 110000,
723060,13722, 19840525,   66.4,24,   54.7,24, 1019.2,24, 1003.4,24,  12.2,24,   4.4,24,   8.0, 999.9,   78.1 ,  51.1 , 0.30G,999.9, 000000,
723060,13722, 19840526,   74.5,24,   65.1,24, 1017.1,24, 1001.4,24,   6.5,24,   7.8,24,  15.0,  18.1,   86.0 ,  51.1 , 0.00G,999.9, 100000,
723060,13722, 19840527,   72.8,24,   66.7,24, 1019.8,24, 1004.1,24,   7.3,24,   5.7,24,  11.1, 999.9,   89.1 ,  62.1 , 0.02D,999.9, 110010,
723060,13722, 19840528,   72.1,24,   67.1,24, 1020.5,24, 1004.6,24,   9.1,24,   8.0,24,  13.0,  25.1,   84.0 ,  64.9 , 0.71G,999.9, 110010,
