STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
723060,13722, 19870113,   43.3,24,   23.0,24, 1015.7,24,  999.5,24,  14.0,24,   5.7,24,  12.0,  19.0,   59.0*,  25.0 , 0.00D,999.9, 000000,
723060,13722, 19870114,   44.8,24,   26.8,24, 1019.9,24, 1003.6,24,  12.6,24,   4.9,24,  10.1, 999.9,   61.0*,  25.0 , 0.00D,999.9, 000000,
723060,13722, 19870115,   56.8,24,   39.9,24, 1016.1,24, 1000.1,24,   9.1,24,   7.6,24,  14.0,  20.0,   64.9 ,  51.1*, 0.00D,999.9, 010000,
723060,13722, 19870116,   51.4,24,   42.3,24, 1018.5,24, 1002.4,24,  11.6,24,   5.9,24,  10.1,  14.0,   66.0 ,  48.0 , 0.00D,999.9, 010000,
723060,13722, 19870117,   40.5,24,   35.8,24, 1022.9,24, 1006.5,24,   5.8,24,   8.8,24,  13.0,  18.1,   54.0 ,  37.9 , 0.20G,999.9, 110000,
723060,13722, 19870118,   35.1,24,   31.8,24, 1018.8,24, 1002.4,24,   4.4,24,   7.4,24,  13.0, 999.9,   42.1 ,  33.1 , 0.74G,999.9, 110000,
723060,13722, 19870119,   40.8,24,   39.1,24, 1007.4,24,  991.1,24,   3.3,24,   6.2,24,  18.1,  22.0,   50.0*,  33.1 , 1.54G,999.9, 110000,
723060,13722, 19870120,   38.4,24,   27.6,24, 1015.7,24,  999.4,24,   9.4,24,   6.1,24,  19.0,  22.9,   51.1 ,  28.0 , 0.06G,999.9, 000000,
723060,13722, 19870121,   38.3,24,   28.6,24, 1017.7,24, 1001.3,24,   6.6,24,   4.0,24,   8.9, 999.9,   44.1 ,  28.0 , 0.00G,999.9, 000000,
723060,13722, 19870122,   34.5,24,   30.2,24, 1005.0,24,  988.9,24,   3.4,24,   9.2,24,  19.0,  22.0,   42.1 ,  32.0*, 1.73G,999.9, 111000,
723060,13722, 19870123,   32.0,24,   20.5,24, 1005.1,24,  988.9,24,   9.3,24,  12.9,24,  21.0,  32.1,   37.0 ,  30.0 , 0.01G,999.9, 101000,
723060,13722, 19870124,   31.9,24,   13.5,24, 1018.9,24, 1002.4,24,  14.9,24,   8.4,24,  18.1,  22.0,   52.0*,  17.1 , 0.00G,999.9, 000000,
723060,13722, 19870125,   35.0,24,   25.5,24, 1018.3,24, 1001.9,24,  10.9,24,   7.1,24,  13.0,  15.9,   52.0 ,  17.1 , 0.00D,999.9, 111000,
723060,13722, 19870126,   24.4,24,   20.6,24, 1008.8,24,  992.3,24,   3.3,24,   9.7,24,  13.0, 999.9,   39.0 ,  19.0 , 0.41G,  0.4, 111000,
723060,13722, 19870127,   23.4,24,   15.0,24, 1019.2,24, 1002.6,24,  10.9,24,   5.6,24,   8.9, 999.9,   30.0*,  15.1 , 0.04G,  0.4, 000000,
723060,13722, 19870128,   26.8,24,   19.2,24, 1019.7,24, 1003.0,24,   7.6,24,   3.0,24,  10.1, 999.9,   37.0 ,  15.1 , 0.00G,  0.4, 000000,
723060,13722, 19870129,   29.5,24,   20.7,24, 1025.2,24, 1008.5,24,   7.9,24,   3.2,24,   8.9, 999.9,   43.0*,  19.0 , 0.00D,999.9, 100000,
723060,13722, 19870130,   46.6,24,   36.4,24, 1011.8,24,  995.6,24,   7.2,24,   8.8,24,  14.0,  20.0,   60.1*,  19.0 , 0.01G,999.9, 110000,
723060,13722, 19870131,   43.8,24,   22.3,24, 1009.2,24,  993.2,24,  12.2,24,  13.1,24,  18.1,  29.9,   61.0 ,  36.0 , 0.00D,999.9, 000000,
723060,13722, 19870201,   39.7,24,   19.5,24, 1017.7,24, 1001.3,24,  13.3,24,   6.8,24,  12.0, 999.9,   57.0*,  24.1 , 0.00D,999.9, 000000,
723060,13722, 19870202,   45.1,24,   33.6,24, 1009.3,24,  993.2,24,   7.5,24,   6.4,24,   8.9, 999.9,   57.9 ,  43.0*, 0.10G,999.9, 110000,
723060,13722, 19870203,   47.0,24,   42.0,24, 1008.9,24,  992.8,24,   2.4,24,   7.1,24,  11.1, 999.9,   61.0*,  39.9 , 0.05G,999.9, 110000,
723060,13722, 19870204,   45.3,24,   30.5,24, 1020.4,24, 1004.2,24,  10.6,24,   6.7,24,  14.0, 999.9,   61.0 ,  35.1 , 0.01G,999.9, 000000,
723060,13722, 19870205,   40.6,24,   21.6,24, 1029.8,24, 1013.4,24,   9.3,24,   5.5,24,  10.1, 999.9,   55.0 ,  34.0 , 0.00G,999.9, 000000,
723060,13722, 19870206,   39.5,24,   23.1,24, 1027.4,24, 1010.9,24,  10.4,24,   3.8,24,   8.0, 999.9,   60.1*,  24.1 , 0.00D,999.9, 000000,
723060,13722, 19870207,   49.5,24,   30.3,24, 1014.2,24,  998.1,24,   9.6,24,   5.9,24,  14.0, 999.9,   60.1 ,  44.1*, 0.00D,999.9, 000000,
723060,13722, 19870208,   48.0,24,   21.7,24, 1006.4,24,  990.4,24,  14.9,24,   8.0,24,  15.9,  20.0,   64.9*,  32.0 , 0.00D,999.9, 000000,
723060,13722, 19870209,   34.9,24,    9.5,24, 1010.6,24,  994.4,24,  13.5,24,  18.1,24,  27.0,  34.0,   64.9 ,  25.0 , 0.00D,999.9, 000000,
723060,13722, 19870210,   37.6,24,    3.2,24, 1023.3,24, 1006.8,24,  14.9,24,   8.9,24,  15.0,  22.9,   55.9*,  25.0 , 0.00D,999.9, 000000,
723060,13722, 19870211,   41.8,24,   13.0,24, 1021.7,24, 1005.3,24,  12.4,24,   4.2,24,   8.0, 999.9,   57.9*,  25.0 , 0.00D,999.9, 000000,
723060,13722, 19870212,   49.4,24,   26.4,24, 1011.1,24,  995.0,24,   9.3,24,   9.0,24,  24.1,  33.0,   66.9*,  25.0 , 0.00D,999.9, 010000,
723060,13722, 19870213,   48.5,24,   25.6,24, 1014.7,24,  998.6,24,  10.7,24,   8.0,24,  17.1,  19.0,   69.1 ,  32.0 , 0.00B,999.9, 000000,
723060,13722, 19870214,   44.0,24,   32.4,24, 1013.0,24,  996.8,24,   7.9,24,   5.6,24,  11.1, 999.9,   59.0 ,  32.0 , 0.00D,999.9, 110000,
723060,13722, 19870215,   38.8,24,   34.2,24, 1015.8,24,  999.6,24,   3.7,24,   6.6,24,  14.0, 999.9,   59.0 ,  33.1 , 0.08G,999.9, 110000,
723060,13722, 19870216,   30.1,24,   18.8,24, 1017.9,24, 1001.4,24,   5.0,24,  10.9,24,  15.0,  22.0,   43.0 ,  23.0 , 0.34G,  0.8, 111000,
723060,13722, 19870217,   29.3,24,   26.0,24, 1011.6,24,  995.2,24,   2.8,24,  10.4,24,  15.9,  21.0,   35.1 ,  23.0 , 1.80G,  4.7, 111000,
723060,13722, 19870218,   31.2,24,   28.1,24, 1016.9,24, 1000.4,24,   3.7,24,   4.8,24,   7.0, 999.9,   35.1*,  26.1 , 0.02G,  3.9, 110000,
723060,13722, 19870219,   33.7,24,   22.1,24, 1024.8,24, 1008.2,24,   5.1,24,   4.3,24,  10.1, 999.9,   44.1*,  24.1 , 0.00G,  3.9, 100000,
723060,13722, 19870220,   35.0,24,   16.8,24, 1029.3,24, 1012.7,24,  12.7,24,   3.6,24,   8.0, 999.9,   48.9*,  24.1 , 0.00D,  3.9, 000000,
723060,13722, 19870221,   39.2,24,   21.1,24, 1023.7,24, 1007.3,24,  10.4,24,   2.7,24,   5.1, 999.9,   51.1 ,  24.1 , 0.00D,  3.1, 000000,
723060,13722, 19870222,   32.9,24,   24.4,24, 1019.3,24, 1002.8,24,   8.0,24,   3.8,24,   8.9, 999.9,   48.0 ,  26.1 , 0.09G,  0.8, 110000,
723060,13722, 19870223,   40.7,24,   29.9,24, 1009.0,24,  992.8,24,   8.8,24,  11.5,24,  15.9,  24.1,   52.0*,  26.1 , 0.75G,  1.2, 110000,
723060,13722, 19870224,   39.6,24,   23.6,24, 1024.8,24, 1008.4,24,  10.3,24,   4.6,24,   8.0, 999.9,   53.1 ,  27.0 , 0.30G,999.9, 000000,
723060,13722, 19870225,   39.8,24,   25.2,24, 1027.8,24, 1011.4,24,   8.4,24,   3.6,24,   8.0, 999.9,   50.0 ,  27.0 , 0.00G,999.9, 000000,
723060,13722, 19870226,   37.7,24,   19.1,24, 1031.3,24, 1014.7,24,   9.2,24,   4.8,24,  11.1, 999.9,   50.0 ,  28.9 , 0.00D,999.9, 000000,
723060,13722, 19870227,   36.4,24,   26.3,23, 1030.9,24, 1014.4,24,   5.2,24,   7.0,24,  12.0,  18.1,   48.0 ,  28.9 , 0.98G,  3.9, 111000,
723060,13722, 19870228,   39.4,24,   37.4,24, 1024.5,24, 1008.0,24,   3.1,24,   9.0,24,  17.1,  20.0,   53.1*,  32.0 , 0.99G,  1.2, 110000,
723060,13722, 19870301,   63.2,24,   53.7,24, 1006.3,24,  990.5,24,   6.9,24,  14.3,24,  21.0,  27.0,   72.0*,  55.0*, 0.78G,999.9, 110000,
723060,13722, 19870302,   52.8,24,   33.0,24, 1011.1,24,  995.2,24,  14.9,24,  11.2,24,  17.1,  20.0,   72.0 ,  41.0 , 0.43G,999.9, 000000,
723060,13722, 19870303,   49.0,24,   25.3,24, 1020.6,24, 1004.4,24,  14.9,24,   7.0,24,  15.0,  22.9,   64.9*,  30.9 , 0.00G,999.9, 000000,
723060,13722, 19870304,   45.0,24,   20.4,24, 1025.8,24, 1009.4,24,  14.9,24,   7.7,24,  15.0,  20.0,   66.0 ,  30.9 , 0.00D,999.9, 000000,
723060,13722, 19870305,   36.2,24,   20.2,24, 1031.5,24, 1014.9,24,  14.9,24,   5.6,24,  12.0, 999.9,   51.1 ,  25.0 , 0.00D,999.9, 000000,
723060,13722, 19870306,   42.1,24,   21.4,24, 1033.2,24, 1016.7,24,  12.4,24,   4.1,24,   8.0, 999.9,   60.1*,  25.0 , 0.00D,999.9, 000000,
723060,13722, 19870307,   48.5,24,   29.4,24, 1027.9,24, 1011.5,24,  10.6,24,   3.4,24,   8.9, 999.9,   71.1*,  26.1 , 0.00D,999.9, 000000,
723060,13722, 19870308,   53.5,24,   44.0,24, 1016.2,24, 1000.1,24,  11.0,24,   5.0,24,  12.0, 999.9,   71.1 ,  30.0 , 0.00D,999.9, 110000,
723060,13722, 19870309,   59.9,24,   55.8,24, 1003.6,24,  987.8,24,   4.6,24,   6.5,24,  11.1, 999.9,   66.0 ,  43.0 , 0.18G,999.9, 110000,
723060,13722, 19870310,   39.4,24,   32.6,24, 1011.8,24,  995.7,24,   6.3,24,  13.9,24,  21.0,  28.9,   66.0 ,  28.9 , 0.35G,999.9, 111000,
723060,13722, 19870311,   31.7,24,   15.2,24, 1027.1,24, 1010.4,24,  13.5,24,   9.7,24,  13.0, 999.9,   52.0 ,  26.1 , 0.03G,999.9, 000000,
723060,13722, 19870312,   38.1,24,   27.1,24, 1026.0,24, 1009.4,24,  10.4,24,   7.6,24,  12.0, 999.9,   48.9*,  26.1 , 0.01G,999.9, 101000,
723060,13722, 19870313,   41.7,24,   25.5,24, 1021.7,24, 1005.3,24,   9.1,24,   7.1,24,  15.0,  21.0,   53.1*,  28.9 , 0.00D,999.9, 100000,
723060,13722, 19870314,   41.0,24,   17.5,24, 1022.4,24, 1006.0,24,  13.5,24,   4.8,24,   8.9, 999.9,   55.9*,  27.0 , 0.00D,999.9, 000000,
723060,13722, 19870315,   50.9,24,   28.6,24, 1019.2,24, 1002.9,24,  10.8,24,   6.6,24,  11.1, 999.9,   69.1*,  27.0 , 0.00D,999.9, 000000,
723060,13722, 19870316,   44.1,24,   35.1,24, 1020.3,24, 1004.1,24,   7.2,24,   8.4,24,  13.0, 999.9,   70.0 ,  37.0 , 0.07G,999.9, 110000,
723060,13722, 19870317,   38.8,24,   24.3,24, 1025.0,24, 1008.5,24,   6.5,24,   5.6,24,  14.0, 999.9,   55.0*,  27.0 , 0.08G,999.9, 100000,
723060,13722, 19870318,   42.9,24,   23.3,24, 1021.9,24, 1005.6,24,   8.0,24,   3.8,24,   8.0, 999.9,   55.9 ,  27.0 , 0.00G,999.9, 100000,
723060,13722, 19870319,   44.5,24,   38.9,24, 1015.5,24,  999.4,24,   4.5,24,   5.2,24,   8.9, 999.9,   55.9 ,  28.0 , 0.66G,999.9, 110000,
723060,13722, 19870320,   47.1,24,   36.5,24, 1012.9,24,  996.8,24,   5.4,24,   6.6,24,  10.1,  15.0,   63.0*,  37.0 , 0.02G,999.9, 100000,
723060,13722, 19870321,   49.2,24,   30.8,24, 1010.0,24,  993.9,24,  14.9,24,   7.3,24,  12.0, 999.9,   64.0 ,  37.0 , 0.00G,999.9, 000000,
723060,13722, 19870322,   47.4,24,   31.4,24, 1011.4,24,  995.4,24,  15.5,24,   7.3,24,  14.0,  22.0,   62.1*,  30.0 , 0.00D,999.9, 000000,
723060,13722, 19870323,   49.4,24,   32.5,24, 1016.7,24, 1000.5,24,  14.9,24,   5.8,24,  10.1, 999.9,   64.9*,  30.0 , 0.00D,999.9, 000000,
723060,13722, 19870324,   52.2,24,   34.0,24, 1017.4,24, 1001.2,24,  13.6,24,   6.3,24,  13.0, 999.9,   66.9*,  33.1 , 0.00D,999.9, 100000,
723060,13722, 19870325,   54.2,24,   36.0,24, 1017.7,24, 1001.7,24,  12.8,24,   8.8,24,  14.0, 999.9,   68.0 ,  35.1 , 0.00D,999.9, 010000,
723060,13722, 19870326,   63.3,24,   51.7,24, 1014.3,24,  998.4,24,   7.7,24,   7.8,24,  12.0, 999.9,   73.9*,  44.1 , 0.00D,999.9, 110000,
723060,13722, 19870327,   60.0,24,   53.5,24, 1012.4,24,  996.6,24,   7.9,24,   4.6,24,  12.0, 999.9,   75.0 ,  48.9 , 0.02G,999.9, 110000,
723060,13722, 19870328,   62.3,24,   54.3,24, 1011.3,24,  995.5,24,   6.5,24,   9.2,24,  17.1, 999.9,   73.9 ,  48.9 , 0.74G,999.9, 110010,
723060,13722, 19870329,   58.9,24,   47.5,24, 1019.9,24, 1004.0,24,  10.4,24,   7.6,24,  14.0, 999.9,   73.0 ,  46.0 , 0.00G,999.9, 000000,
723060,13722, 19870330,   61.2,24,   55.7,24, 1010.9,24,  995.1,24,   7.0,24,   9.4,24,  12.0,  19.0,   70.0 ,  46.0 , 0.21G,999.9, 110000,
723060,13722, 19870331,   58.5,24,   47.9,24, 1000.4,24,  984.8,24,   9.8,24,  13.5,24,  18.1,  31.1,   69.1 ,  46.0*, 0.17G,999.9, 110000,
723060,13722, 19870401,   39.9,24,   18.3,24, 1017.6,24, 1001.3,24,  12.6,24,   9.0,24,  15.9,  20.0,   57.0 ,  26.1 , 0.00D,999.9, 000000,
723060,13722, 19870402,   49.7,24,   27.7,24, 1016.2,24, 1000.0,24,  11.6,24,   9.9,24,  15.9,  22.9,   66.0*,  26.1 , 0.00D,999.9, 000000,
723060,13722, 19870403,   51.0,24,   39.3,24, 1014.0,24,  998.0,24,  10.4,24,   8.4,24,  13.0,  20.0,   66.9 ,  37.9 , 0.00D,999.9, 110010,
723060,13722, 19870404,   44.1,24,   35.8,24, 1004.4,24,  988.4,24,   6.9,24,  11.6,24,  17.1,  22.0,   60.1 ,  36.0 , 0.32G,999.9, 110010,
723060,13722, 19870405,   41.3,24,   24.7,24, 1008.3,24,  992.2,24,  12.4,24,  10.9,24,  14.0,  17.1,   48.0 ,  34.0 , 0.05G,999.9, 000000,
723060,13722, 19870406,   45.8,24,   31.3,24, 1009.4,24,  993.3,24,  10.6,24,   9.8,24,  17.1,  26.0,   59.0*,  32.0 , 0.00G,999.9, 010000,
723060,13722, 19870407,   51.2,24,   36.1,24, 1008.9,24,  992.9,24,   9.2,24,   8.5,24,  15.0, 999.9,   66.0*,  32.0 , 0.00D,999.9, 000000,
723060,13722, 19870408,   58.3,24,   38.6,24, 1008.3,24,  992.4,24,   8.9,24,   8.0,24,  15.0,  20.0,   70.0*,  36.0 , 0.00D,999.9, 000000,
723060,13722, 19870409,   55.6,24,   35.4,24, 1008.5,24,  992.6,24,   9.7,24,   4.3,24,   8.9, 999.9,   71.1 ,  39.9 , 0.00D,999.9, 000000,
723060,13722, 19870410,   57.9,24,   35.9,24, 1011.6,24,  995.8,24,   9.9,24,   5.4,24,   8.9, 999.9,   72.0 ,  39.9 , 0.00D,999.9, 000000,
723060,13722, 19870411,   59.1,24,   43.9,24, 1010.1,24,  994.3,24,   9.3,24,   7.5,24,  15.9,  25.1,   75.0*,  41.0 , 0.00D,999.9, 110010,
723060,13722, 19870412,   63.8,24,   51.2,24, 1010.3,24,  994.6,24,   8.7,24,   8.4,24,  27.0,  49.0,   78.1*,  46.0 , 0.08G,999.9, 010010,
723060,13722, 19870413,   61.9,24,   46.4,24, 1015.4,24,  999.6,24,  10.1,24,   7.1,24,  13.0,  14.0,   80.1 ,  41.0 , 0.23G,999.9, 110010,
723060,13722, 19870414,   57.5,24,   44.8,24, 1022.3,24, 1006.3,24,  11.2,24,   8.4,24,  13.0,  20.0,   75.0 ,  46.0 , 0.08G,999.9, 000000,
723060,13722, 19870415,   58.1,24,   53.1,24, 1014.5,24,  998.6,24,   6.3,24,  10.6,24,  22.9, 999.9,   64.0 ,  51.1 , 1.62G,999.9, 110010,
723060,13722, 19870416,   61.4,24,   55.8,24, 1002.4,24,  986.7,24,   5.6,24,   8.6,24,  14.0, 999.9,   69.1*,  54.0 , 1.47G,999.9, 110010,
723060,13722, 19870417,   56.2,24,   49.7,24, 1000.3,24,  984.6,24,   6.5,24,   5.3,24,   8.9, 999.9,   70.0 ,  48.0 , 0.02G,999.9, 110010,
723060,13722, 19870418,   55.3,24,   52.4,24, 1007.1,24,  991.3,24,   4.3,24,   7.0,24,  11.1,  17.1,   64.9 ,  48.0 , 0.15G,999.9, 110010,
723060,13722, 19870419,   61.2,24,   55.5,24, 1013.8,24,  998.0,24,   5.8,24,   9.5,24,  14.0,  20.0,   66.9*,  52.0 , 0.06G,999.9, 110000,
723060,13722, 19870420,   63.9,24,   54.5,24, 1016.8,24, 1000.9,24,   6.7,24,   9.0,24,  15.9,  22.0,   73.9*,  55.0 , 0.00G,999.9, 100000,
723060,13722, 19870421,   64.3,24,   55.5,24, 1016.4,24, 1000.5,24,   7.5,24,   8.3,24,  14.0, 999.9,   75.0 ,  55.0 , 0.00D,999.9, 000000,
723060,13722, 19870422,   66.8,24,   54.4,24, 1014.7,24,  998.9,24,   7.3,24,   4.2,24,   8.9, 999.9,   82.9*,  52.0 , 0.00D,999.9, 100000,
723060,13722, 19870423,   64.4,24,   57.0,24, 1016.4,24, 1000.6,24,   7.8,24,   7.1,24,  11.1, 999.9,   84.0 ,  52.0 , 0.00D,999.9, 110000,
723060,13722, 19870424,   63.2,24,   60.8,24, 1010.4,24,  994.7,24,   4.5,24,   7.7,24,  12.0,  22.0,   71.1 ,  57.0 , 0.06G,999.9, 110000,
723060,13722, 19870425,   54.7,24,   51.8,24, 1012.6,24,  996.7,24,   5.7,24,  10.6,24,  18.1,  24.1,   69.1 ,  50.0 , 0.21G,999.9, 110000,
723060,13722, 19870426,   51.8,24,   37.7,24, 1020.4,24, 1004.2,24,  11.9,24,  13.0,24,  17.1,  22.9,   66.0*,  42.1 , 0.02G,999.9, 110000,
723060,13722, 19870427,   54.7,24,   28.2,24, 1021.5,24, 1005.4,24,  14.8,24,   6.7,24,  12.0, 999.9,   70.0*,  39.0 , 0.00G,999.9, 000000,
723060,13722, 19870428,   59.2,24,   36.2,24, 1013.8,24,  998.0,24,  10.4,24,   9.9,24,  17.1,  22.9,   71.1 ,  39.0 , 0.00D,999.9, 000000,
723060,13722, 19870429,   57.2,24,   33.1,24, 1015.0,24,  999.0,24,  12.3,24,   8.8,24,  19.0,  28.0,   75.9*,  37.0 , 0.00D,999.9, 000000,
723060,13722, 19870430,   71.2,24,   44.2,24, 1008.4,24,  992.8,24,   8.8,24,  10.1,24,  14.0,  27.0,   87.1*,  57.0*, 0.00D,999.9, 000000,
723060,13722, 19870501,   66.5,24,   43.9,24, 1012.0,24,  996.3,24,   8.8,24,   6.2,24,  12.0, 999.9,   88.0 ,  48.0 , 0.00D,999.9, 000000,
723060,13722, 19870502,   71.5,24,   53.1,24, 1011.0,24,  995.4,24,   9.9,24,   6.6,24,  12.0, 999.9,   86.0*,  48.0 , 0.00D,999.9, 000010,
723060,13722, 19870503,   73.0,24,   57.8,24, 1013.3,24,  997.6,24,   7.8,24,   8.1,24,  14.0,  15.0,   87.1 ,  57.9 , 0.00H,999.9, 110010,
723060,13722, 19870504,   62.4,24,   55.4,24, 1016.8,24, 1001.0,24,   7.0,24,   9.1,24,  15.9,  19.0,   88.0 ,  51.1*, 0.00D,999.9, 110000,
723060,13722, 19870505,   54.1,24,   42.5,24, 1023.5,24, 1007.4,24,   7.9,24,   9.0,24,  15.0,  20.0,   68.0 ,  45.0 , 0.00D,999.9, 110000,
723060,13722, 19870506,   58.0,24,   45.0,24, 1019.9,24, 1003.8,24,   7.4,24,   6.3,24,  10.1, 999.9,   75.0*,  43.0 , 0.00D,999.9, 100000,
723060,13722, 19870507,   65.4,24,   51.5,24, 1015.6,24,  999.8,24,   6.5,24,   6.9,24,  11.1, 999.9,   80.1*,  43.0 , 0.00D,999.9, 000000,
723060,13722, 19870508,   65.7,24,   51.5,24, 1014.8,24,  999.1,24,   6.8,24,   8.7,24,  14.0,  19.0,   80.1 ,  53.1 , 0.06G,999.9, 110000,
723060,13722, 19870509,   60.6,24,   44.5,24, 1021.1,24, 1005.3,24,  11.6,24,   5.0,24,  11.1, 999.9,   77.0*,  44.1 , 0.00D,999.9, 100000,
723060,13722, 19870510,   67.9,24,   48.9,24, 1020.1,24, 1004.3,24,  11.7,24,   8.0,24,  12.0, 999.9,   84.0*,  44.1 , 0.00D,999.9, 000000,
723060,13722, 19870511,   70.1,24,   51.8,24, 1019.6,24, 1003.7,24,   8.8,24,   8.2,24,  13.0, 999.9,   84.0 ,  54.0 , 0.00D,999.9, 000000,
723060,13722, 19870512,   70.8,24,   58.9,24, 1017.2,24, 1001.4,24,   9.1,24,   8.3,24,  12.0,  18.1,   82.9*,  55.9 , 0.00D,999.9, 010000,
723060,13722, 19870513,   67.5,24,   63.1,24, 1020.1,24, 1004.3,24,   5.4,24,   6.7,24,  11.1, 999.9,   84.0 ,  61.0 , 0.00D,999.9, 110000,
723060,13722, 19870514,   62.1,24,   58.3,24, 1024.5,24, 1008.5,24,   4.2,24,   5.4,24,   8.0, 999.9,   73.0*,  57.0 , 0.16G,999.9, 110000,
723060,13722, 19870515,   68.1,24,   62.7,24, 1019.4,24, 1003.5,24,   4.0,24,   6.0,24,  11.1, 999.9,   80.1 ,  57.0 , 0.01G,999.9, 100000,
723060,13722, 19870516,   68.7,24,   58.0,24, 1018.8,24, 1003.0,24,   6.0,24,   5.8,24,  13.0,  14.0,   80.1 ,  57.0 , 0.12G,999.9, 110000,
723060,13722, 19870517,   67.9,24,   58.8,24, 1019.9,24, 1004.1,24,   7.3,24,   6.5,24,  11.1, 999.9,   84.9*,  53.1 , 0.00D,999.9, 100000,
723060,13722, 19870518,   75.6,24,   64.9,24, 1016.9,24, 1001.2,24,   5.1,24,   8.2,24,  13.0,  15.9,   88.0*,  53.1 , 0.00D,999.9, 100000,
723060,13722, 19870519,   75.0,24,   65.1,24, 1014.5,24,  998.8,24,   6.9,24,   6.8,24,  10.1, 999.9,   88.0 ,  64.9 , 0.00D,999.9, 010010,
723060,13722, 19870520,   65.0,24,   62.1,24, 1017.5,24, 1001.7,24,   5.8,24,   7.3,24,  12.0, 999.9,   71.1*,  60.1 , 0.84G,999.9, 110010,
723060,13722, 19870521,   61.8,24,   56.7,24, 1022.1,24, 1006.1,24,   5.6,24,   9.1,24,  12.0, 999.9,   72.0*,  55.9 , 0.02G,999.9, 110000,
723060,13722, 19870522,   68.1,24,   63.3,24, 1023.3,24, 1007.3,24,   4.8,24,   6.1,24,   8.0, 999.9,   80.1*,  55.9 , 0.00G,999.9, 110000,
723060,13722, 19870523,   74.1,24,   66.2,24, 1022.4,24, 1006.6,24,   6.3,24,   5.0,24,   8.0, 999.9,   86.0*,  62.1 , 0.00D,999.9, 100000,
723060,13722, 19870524,   76.4,24,   66.2,24, 1020.5,24, 1004.8,24,   9.6,24,   7.2,24,  11.1, 999.9,   87.1 ,  63.0 , 0.00D,999.9, 000000,
723060,13722, 19870525,   75.0,24,   66.7,24, 1020.2,24, 1004.5,24,   8.2,24,   6.3,24,  12.0, 999.9,   88.0 ,  64.9 , 0.00D,999.9, 010000,
723060,13722, 19870526,   70.3,24,   66.8,24, 1022.6,24, 1006.8,24,   3.8,24,   6.4,24,  10.1, 999.9,   89.1 ,  64.9 , 0.00D,999.9, 100000,
723060,13722, 19870527,   70.6,24,   63.1,24, 1024.5,24, 1008.6,24,   5.5,24,   4.9,24,   8.9, 999.9,   79.0 ,  64.0 , 0.00D,999.9, 100000,
723060,13722, 19870528,   72.0,24,   65.2,24, 1023.8,24, 1007.9,24,   5.5,24,   4.7,24,   8.0, 999.9,   81.0*,  64.0 , 0.01G,999.9, 110000,
723060,13722, 19870529,   75.0,24,   65.9,24, 1021.4,24, 1005.6,24,   6.2,24,   4.6,24,   8.9, 999.9,   87.1 ,  64.9 , 0.00D,999.9, 100000,
