STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
723060,13722,19970210,38.3,24,33.6,24,1024.7,24,1007.9,21,7.1,24,0.8,24,5.1,999.9,   42.8*,  35.1*, 0.00G,999.9,110000
723060,13722,19970211,36.3,24,29.3,24,1022.8,24,1006.3,20,6.6,24,3.3,24,8.9,999.9,   43.0*,  32.0*, 0.04G,999.9,100000
723060,13722,19970212,40,24,29.1,24,1022.9,24,1006.4,19,9.2,24,3.7,24,11.1,15.9,   52.0*,  30.9*, 0.00G,999.9,0
723060,13722,19970213,35.7,24,26,24,1028.9,24,1012.5,21,8.8,24,5.3,24,14,999.9,   42.1*,  32.0*, 0.00D,999.9,111000
723060,13722,19970214,34.1,24,33.3,24,1022,24,1005,22,2.7,24,4.7,24,8.9,999.9,   37.9*,  32.0*, 1.03G,999.9,110000
723060,13722,19970215,43.9,24,37.3,24,1017.7,24,1001.3,20,4.2,24,3.6,24,11.1,20,   55.0*,  37.9*, 0.77G,999.9,110000
723060,13722,19970216,38.2,24,23.5,24,1028.2,24,1011.7,20,9.9,24,3.7,24,11.1,14,   54.0*,  24.1*, 0.07G,999.9,0
723060,13722,19970217,40.4,24,20.9,24,1031.3,24,1014.5,22,9.9,24,3.5,24,8,999.9,   50.0*,  30.0*, 0.00G,999.9,0
723060,13722,19970218,42.4,24,23.7,24,1035.2,24,1018.3,20,9.9,24,5.2,24,14,19,   64.0*,  27.0*, 0.00D,999.9,0
723060,13722,19970219,55.6,24,46,24,1026.5,24,1010,20,9.2,24,9.4,24,17.1,22.9,   72.0*,  45.0*, 0.00D,999.9,100000
723060,13722,19970220,57.7,24,47.2,24,1025.3,24,1009.1,19,8.9,24,5.4,24,8.9,999.9,   70.0*,  43.0*, 0.00D,999.9,100000
723060,13722,19970221,58.1,24,48.1,24,1020.9,24,1004.4,21,9.6,24,7.6,24,18.1,25.1,   71.1*,  44.1*, 0.00D,999.9,0
723060,13722,19970222,62,24,55.3,24,1011.7,24,995.9,21,9.6,24,14.5,24,22.9,28.9,   69.1*,  55.9*, 0.16G,999.9,10000
723060,13722,19970223,43.2,24,26.6,24,1027.3,24,1011.1,20,9.9,24,3.4,24,10.1,999.9,   55.0*,  28.9*, 0.00G,999.9,0
723060,13722,19970224,41.9,24,28.3,24,1032.1,24,1015.4,20,9.7,24,2.3,24,8.9,999.9,   60.1*,  28.0*, 0.00D,999.9,0
723060,13722,19970225,45.5,24,29.9,24,1027.9,24,1011.3,20,9.9,24,2.4,24,10.1,999.9,   57.9*,  36.0*, 0.00D,999.9,0
723060,13722,19970226,46.7,24,39.5,24,1023.8,24,1007.2,20,7.4,24,4.2,24,7,999.9,   54.0*,  37.0*, 0.01D,999.9,110000
723060,13722,19970227,65,24,58.3,24,1015.5,24,999.5,19,5.5,24,10.3,24,21,29.9,   81.0*,  51.8*, 0.05G,999.9,110000
723060,13722,19970228,65.8,24,62.7,24,1019,24,1003.5,22,8.5,24,5,24,8.9,999.9,   73.9*,  63.0*, 0.06G,999.9,110000
723060,13722,19970301,62.7,24,58.3,24,1022.6,24,1006.4,21,4.3,24,5.8,24,15,20,   81.0*,  51.8*, 0.19G,999.9,110000
723060,13722,19970302,70,24,61.9,24,1015.5,24,999.5,20,9.9,24,11.7,24,19,26,   75.9*,  66.0*, 0.00G,999.9,0
723060,13722,19970303,61.1,24,57.6,24,1012.4,24,996.5,20,8.4,24,6.3,24,15.9,23.9,   71.1*,  46.9*, 0.09G,999.9,110000
723060,13722,19970304,45.1,24,42,24,1018.7,24,1002.6,21,7.9,24,4.6,24,8.9,999.9,   59.0*,  39.2*, 0.26G,999.9,100000
723060,13722,19970305,54.9,24,49.9,24,1019.7,24,1003.1,24,5.2,24,4.8,24,14,19,   73.9*,  44.6*, 0.00G,999.9,100000
723060,13722,19970306,55.1,23,38,23,1014.5,23,998.4,19,9.5,23,11.2,23,19,30.9,   71.6*,  48.0*, 0.25G,999.9,110000
723060,13722,19970307,43.6,24,21.8,24,1026.2,24,1009.7,19,9.9,24,2.6,24,8,999.9,   57.0*,  30.0*, 0.00G,999.9,0
723060,13722,19970308,51.5,24,30.8,24,1027.3,24,1010.8,20,9.9,24,8,24,15.9,22.9,   66.9*,  45.0*, 0.00D,999.9,0
723060,13722,19970309,50.1,24,37.3,24,1029,24,1012.6,20,9.9,24,6.2,24,13,19,   59.0*,  39.0*, 0.00D,999.9,0
723060,13722,19970310,58.5,24,46,24,1019.1,24,1002.6,20,9.4,24,7.4,24,12,18.1,   73.9*,  50.0*, 0.00D,999.9,110000
723060,13722,19970311,58.1,24,37.4,24,1013.6,24,997.6,20,9.9,24,3.6,24,11.1,18.1,   73.9*,  39.9*, 0.00D,999.9,0
723060,13722,19970312,52.9,24,29.3,24,1021.8,24,1005.9,20,9.9,24,4.6,24,12,15,   68.0*,  41.0*, 0.00D,999.9,0
723060,13722,19970313,51.3,24,34.6,24,1027.3,24,1010.8,21,9.9,24,5.6,24,13,15.9,   64.0*,  39.0*, 0.00D,999.9,0
723060,13722,19970314,58,24,52,24,1015.8,24,998.9,21,7.9,24,9.4,24,15.9,22,   64.9*,  51.1*, 0.07G,999.9,110000
723060,13722,19970315,52.4,24,37.2,24,1015,24,999.2,20,9.7,24,7,24,10.1,15.9,   63.0*,  44.1*, 0.75G,999.9,110000
723060,13722,19970316,40.6,24,17.6,24,1028.7,24,1012.2,20,9.9,24,3.5,24,12,15.9,   50.0*,  30.9*, 0.00G,999.9,0
723060,13722,19970317,42.9,24,24.3,24,1030,24,1013.3,21,9.9,24,3.9,24,12,16.9,   63.0*,  28.9*, 0.00D,999.9,0
723060,13722,19970318,58,24,37.9,24,1023.9,24,1007.6,20,9.7,24,4.7,24,8.9,15,   72.0*,  45.0*, 0.00D,999.9,110000
723060,13722,19970319,48.6,24,47,24,1018.9,24,1002.6,19,5.2,24,6,24,11.1,999.9,   57.9*,  44.6*, 0.69G,999.9,110000
723060,13722,19970320,46.4,24,41.9,24,1014.3,24,998,22,8.7,24,4.4,24,10.1,999.9,   61.0*,  41.0*, 0.78G,999.9,100000
723060,13722,19970321,53.7,24,42.7,24,1011.7,24,995.5,20,6.9,24,5,24,13,21,   71.1*,  39.0*, 0.00G,999.9,100000
723060,13722,19970322,63.4,24,48.1,24,1003.7,24,987.8,20,7.7,24,10,24,15.9,22,   77.0*,  53.1*, 0.00D,999.9,100000
723060,13722,19970323,52.3,24,29.9,24,1014.9,24,999,20,9.9,24,5,24,8.9,14,   64.9*,  37.0*, 0.00D,999.9,0
723060,13722,19970324,46.6,24,31.8,24,1025.6,24,1009.4,20,9.5,24,3.9,24,11.1,999.9,   59.0*,  33.1*, 0.00D,999.9,0
723060,13722,19970325,50.4,24,37.5,24,1028.4,24,1012.1,20,9.9,24,7.5,24,18.1,22,   70.0*,  37.0*, 0.00D,999.9,0
723060,13722,19970326,65,24,51.4,24,1015.7,24,999.5,21,9.4,24,11.3,24,17.1,23.9,   72.0*,  60.8*, 0.28G,999.9,110000
723060,13722,19970327,56.1,24,30.7,24,1018.5,24,1002.4,20,9.9,24,4,24,8,999.9,   72.0*,  37.9*, 0.04G,999.9,0
723060,13722,19970328,55.5,24,44.7,24,1016.2,24,999.9,20,9.7,24,4.1,24,14,999.9,   70.0*,  41.0*, 0.00G,999.9,10000
723060,13722,19970329,68.4,24,56.8,24,1007.6,24,991.7,20,8.3,24,10.3,24,15.9,26,   81.0*,  57.9*, 0.08G,999.9,110000
723060,13722,19970330,64.2,24,42.2,24,1010.4,24,994.5,20,9.9,24,5.9,24,14,19,   75.9*,  50.0*, 0.00G,999.9,0
723060,13722,19970331,56.1,24,35,24,1006.3,24,990.4,21,9.7,24,10.5,24,17.1,34,   69.1*,  46.9*, 0.12G,999.9,110000
723060,13722,19970401,49.3,24,15,24,1014.4,24,998.4,20,9.9,24,10.5,24,19,26,   64.9*,  39.9*, 0.01G,999.9,0
723060,13722,19970402,51.9,24,22.4,24,1024.5,24,1008.3,19,9.9,24,2.9,24,8,999.9,   66.9*,  32.0*, 0.00G,999.9,0
723060,13722,19970403,54.5,24,29.9,24,1022.1,24,1005.8,20,9.9,24,2.8,24,6,999.9,   73.9*,  37.0*, 0.00D,999.9,0
723060,13722,19970404,60.9,24,37.1,24,1019.6,24,1003.5,20,9.9,24,2.6,24,8.9,15,   82.9*,  43.0*, 0.00D,999.9,0
723060,13722,19970405,67.2,24,44.4,24,1020.4,24,1004.5,20,9.9,24,5.8,24,11.1,15.9,   80.1*,  55.0*, 0.00D,999.9,0
723060,13722,19970406,68.4,24,58.5,24,1017.5,24,1001.5,19,9.1,24,9.3,24,14,999.9,   78.1*,  63.0*, 0.00D,999.9,110000
723060,13722,19970407,69.1,24,56.9,24,1012.6,24,996.8,20,8.3,24,8.4,24,12,19,   77.0*,  62.6*, 0.20G,999.9,100000
723060,13722,19970408,57.5,24,23.2,24,1019.1,24,1003.1,20,9.9,24,5.8,24,8,14,   66.9*,  45.0*, 0.00G,999.9,0
723060,13722,19970409,53.2,24,33.8,24,1018.6,24,1002.5,20,9.9,24,4.2,24,11.1,18.1,   61.0*,  46.0*, 0.00D,999.9,0
723060,13722,19970410,41.6,24,15.2,24,1026.4,24,1010,19,9.9,24,4.1,24,10.1,999.9,   55.0*,  27.0*, 0.00D,999.9,0
723060,13722,19970411,50.3,24,26.5,24,1025.9,24,1009.4,20,9.9,24,4.5,24,11.1,19,   70.0*,  36.0*, 0.00D,999.9,0
723060,13722,19970412,59.4,24,50.9,24,1015.6,24,999.3,20,7.5,24,8.1,24,14,22.9,   63.0*,  55.9*, 0.03G,999.9,110000
723060,13722,19970413,64.8,24,56.7,24,1006,24,990.2,20,6.5,24,7.4,24,14,20,   73.9*,  60.8*, 0.47G,999.9,100000
723060,13722,19970414,49.4,24,27.1,24,1019.8,24,1003.9,20,9.9,24,5.8,24,13,20,   63.0*,  36.0*, 0.00G,999.9,0
723060,13722,19970415,50.3,24,34,24,1024.8,24,1008.5,19,9.6,24,1.7,24,6,999.9,   66.0*,  33.1*, 0.00D,999.9,0
723060,13722,19970416,55.2,24,38.4,24,1022.8,24,1006.6,19,9.7,24,4.8,24,15,21,   73.4*,  37.9*, 0.00D,999.9,0
723060,13722,19970417,57.4,24,41.4,24,1010.7,24,994.5,20,9.7,24,6.5,24,11.1,15.9,   64.9*,  51.1*, 0.01D,999.9,10000
723060,13722,19970418,47.2,24,20.9,24,1006.7,24,990.6,20,9.9,24,10.4,24,15,25.1,   59.0*,  36.0*, 0.00D,999.9,0
723060,13722,19970419,49.4,24,29.4,24,1005.5,24,989.4,19,9.9,24,5.3,24,12,19,   66.0*,  36.0*, 0.00D,999.9,0
723060,13722,19970420,54.6,24,34.4,24,1007.2,24,991.3,21,9.4,24,3.6,24,8,999.9,   70.0*,  39.9*, 0.00D,999.9,100000
723060,13722,19970421,56.1,23,44.3,23,1008,23,992,19,9.8,23,4.3,23,14,21,   72.0*,  42.1*, 0.00C,999.9,0
723060,13722,19970422,52.7,24,50.2,24,1004.8,24,988.8,20,3.3,24,6.3,24,17.1,21,   62.1*,  48.9*, 0.83G,999.9,110010
723060,13722,19970423,48.8,24,47,24,1000.6,24,984.3,22,4.1,24,8.2,24,13,16.9,   51.8*,  44.6*, 0.68G,999.9,110010
723060,13722,19970424,49.3,24,42.1,24,1004.5,24,988.5,21,8.2,24,5.7,24,11.1,15.9,   63.0*,  42.1*, 0.17G,999.9,110000
723060,13722,19970425,53.3,24,41.8,24,1016.6,24,1000.5,19,7.9,24,3.2,24,11.1,16.9,   68.0*,  39.9*, 0.00G,999.9,100000
723060,13722,19970426,53.1,24,38.9,24,1023.9,24,1007.6,21,8.1,24,2.5,24,8.9,999.9,   66.0*,  37.9*, 0.00D,999.9,100000
723060,13722,19970427,54.5,24,50.7,24,1020.9,24,1004.5,20,5.5,24,4.2,24,13,20,   59.0*,  51.1*, 0.04G,999.9,110000
723060,13722,19970428,60.3,24,59.7,24,1007.1,24,991.1,20,3.1,24,3.8,24,8.9,999.9,   66.0*,  57.0*, 0.82G,999.9,110000
723060,13722,19970429,56.9,24,50.4,24,1008.2,24,992.3,20,6.4,24,7.3,24,15,25.1,   66.0*,  48.2*, 1.34G,999.9,110010
723060,13722,19970430,57.9,24,48.1,24,1013.6,24,997.4,19,7.9,24,4.2,24,12,999.9,   75.0*,  42.8*, 0.16G,999.9,100000
723060,13722,19970501,67.6,24,58.3,24,1007.2,24,991.2,20,7.4,24,11.6,24,20,36.9,   82.9*,  57.2*, 0.00G,999.9,110110
723060,13722,19970502,60.5,24,45.3,24,1015.4,24,999.7,20,9.8,24,4.9,24,13,15.9,   73.9*,  45.0*, 0.98G,999.9,0
723060,13722,19970503,65.9,24,57.9,24,1011.7,24,995.9,21,9.2,24,12,24,18.1,28,   70.0*,  60.8*, 0.00G,999.9,110010
723060,13722,19970504,58.8,24,42.3,24,1014.6,24,998.9,19,9.7,24,7.4,24,12,16.9,   66.0*,  48.9*, 0.35G,999.9,10010
723060,13722,19970505,55.2,24,38.7,24,1022.7,24,1006.4,19,9.6,24,3.6,24,12,16.9,   71.1*,  39.9*, 0.00G,999.9,0
723060,13722,19970506,64.5,24,43.6,24,1016.9,24,1000.7,21,9.9,24,9.8,24,15.9,22.9,   78.1*,  54.0*, 0.01G,999.9,10000
723060,13722,19970507,61.3,24,38.1,24,1021.2,24,1005.3,20,9.9,24,4.5,24,8,999.9,   73.0*,  46.0*, 0.00G,999.9,0
723060,13722,19970508,62.2,24,42.7,24,1020.7,24,1004.5,21,9.9,24,5.9,24,15,21,   79.0*,  45.0*, 0.00D,999.9,0
723060,13722,19970509,67.7,24,55.8,24,1012.7,24,996.7,20,7.2,24,5.2,24,13,15.9,   80.1*,  57.2*, 0.05G,999.9,110000
723060,13722,19970510,56.2,24,38.6,24,1013.7,24,997.8,20,9.7,24,9,24,15,26,   63.0*,  48.0*, 0.03G,999.9,0
723060,13722,19970511,54.3,24,35.4,24,1019.1,24,1002.9,20,9.8,24,4.8,24,13,15,   73.0*,  36.0*, 0.00G,999.9,0
723060,13722,19970512,63,24,47,24,1013.5,24,997.4,20,9.9,24,9.3,24,17.1,21,   75.9*,  52.0*, 0.00D,999.9,0
723060,13722,19970513,66.3,24,53,24,1006.3,24,990.5,20,9.5,24,5.9,24,10.1,999.9,   72.0*,  60.1*, 0.05G,999.9,110000
723060,13722,19970514,59.5,24,46.1,24,1012,24,996.1,20,7.9,24,5.9,24,17.1,21,   78.1*,  44.1*, 0.06G,999.9,110000
723060,13722,19970515,70.8,24,52.3,24,1008.5,24,992.7,20,9.9,24,10.7,24,15.9,22.9,   82.0*,  62.1*, 0.00G,999.9,10000
723060,13722,19970516,60.6,24,32.6,24,1014.1,24,998.3,20,9.9,24,8,24,14,21,   73.9*,  46.0*, 0.00D,999.9,0
723060,13722,19970517,59.6,24,40.9,24,1015.7,24,999.5,20,9.8,24,4.4,24,13,18.1,   80.1*,  39.9*, 0.00D,999.9,0
723060,13722,19970518,70,24,50.5,24,1015.3,24,999.4,19,9.9,24,4.6,24,15,18.1,   89.1*,  51.1*, 0.00C,999.9,0
723060,13722,19970519,76.6,24,56.2,24,1013.6,24,997.8,21,9.9,24,9.7,24,17.1,22,   89.1*,  64.9*, 0.00D,999.9,0
723060,13722,19970520,76.2,24,64.7,24,1010.5,24,994.9,21,9.3,24,6.8,24,11.1,999.9,   82.0*,  71.1*, 0.07D,999.9,10010
723060,13722,19970521,66.3,24,45.7,24,1015.1,24,999.3,19,9.9,24,5.6,24,15,20,   75.9*,  57.9*, 0.01D,999.9,0
723060,13722,19970522,60.5,24,39.3,24,1020.6,24,1004.5,20,9.9,24,4.3,24,12,999.9,   73.0*,  46.9*, 0.00D,999.9,0
723060,13722,19970523,60.8,24,42,24,1022.1,24,1006,20,9.9,24,3,24,10.1,999.9,   78.1*,  45.0*, 0.00D,999.9,0
723060,13722,19970524,67.6,24,52,24,1020,24,1003.8,20,9.4,24,5,24,15,18.1,   86.0*,  50.0*, 0.00D,999.9,0
723060,13722,19970525,72.3,24,63.4,24,1014.5,24,998.4,22,7.5,24,10.2,24,16.9,26,   80.6*,  66.0*, 0.00D,999.9,110010
723060,13722,19970526,68.7,24,65.8,24,1008.9,24,993.4,23,8.5,24,9.4,24,13,18.1,   79.0*,  60.8*, 0.46G,999.9,110010
723060,13722,19970527,62.4,24,52.7,24,1018,24,1002,20,8.5,24,8.1,24,13,999.9,   69.1*,  57.9*, 0.14G,999.9,100000
723060,13722,19970528,58.7,24,43.8,24,1027,24,1010.8,20,9.9,24,8,24,13,22,   70.0*,  46.0*, 0.00G,999.9,0
723060,13722,19970529,62.1,24,46.6,24,1026.2,24,1010,20,9.9,24,6.3,24,13,14,   75.0*,  51.1*, 0.00D,999.9,0
723060,13722,19970530,68.8,24,56.8,24,1022.5,24,1006.7,19,9.9,24,3.2,24,7,999.9,   77.0*,  60.1*, 0.00D,999.9,0
723060,13722,19970531,71.5,24,60.1,24,1017,24,1000.8,18,9.9,24,4.1,24,10.1,999.9,   84.9*,  61.0*, 0.00D,999.9,0
723060,13722,19970601,74,24,68.6,24,1008.3,24,992.5,21,8.8,24,6.1,24,11.1,15.9,   80.6*,  69.8*, 0.01G,999.9,110010
723060,13722,19970602,71.3,24,66.4,24,1007.6,24,991.9,21,9.4,24,4.9,24,14,18.1,   80.1*,  64.9*, 0.26G,999.9,10010
723060,13722,19970603,61.3,24,59.8,24,1009.5,24,993.8,21,5.3,24,8.3,24,18.1,25.1,   66.2*,  55.4*, 1.61G,999.9,110010
723060,13722,19970604,55.3,24,50.9,24,1013.1,24,997,21,8.6,24,6.9,24,12,15.9,   64.0*,  50.0*, 0.14G,999.9,110000
723060,13722,19970605,59.1,24,47.3,24,1016.6,24,1000.5,20,8.8,24,6,24,15,19,   73.0*,  44.6*, 0.00G,999.9,100000
723060,13722,19970606,57.3,24,49.4,24,1017.3,24,1001.3,21,8.1,24,8.2,24,12,18.1,   66.9*,  53.1*, 0.05G,999.9,110000
723060,13722,19970607,56.1,24,52,24,1017.5,24,1001.4,19,9.8,24,9,24,12,15.9,   60.8*,  53.1*, 0.33G,999.9,10000
723060,13722,19970608,57.4,24,49.9,24,1019.4,24,1003.1,20,9.4,24,5,24,8.9,999.9,   70.0*,  48.2*, 0.00G,999.9,100000
723060,13722,19970609,60.6,24,50.8,24,1021.2,24,1005.2,20,9.4,24,4.3,24,10.1,999.9,   72.0*,  48.9*, 0.00D,999.9,100000
723060,13722,19970610,64,24,50.5,24,1022.4,24,1006.3,20,9.6,24,2.6,24,8,999.9,   80.1*,  48.0*, 0.00D,999.9,0
723060,13722,19970611,68.5,24,56.6,24,1019.2,24,1002.9,21,9.7,24,2.2,24,7,999.9,   82.9*,  55.0*, 0.00D,999.9,0
723060,13722,19970612,72.5,24,65.1,24,1012.8,24,996.9,21,9.1,24,6.9,24,13,18.1,   82.9*,  68.0*, 0.10D,999.9,10000
723060,13722,19970613,74.5,24,68.2,24,1007.4,24,991.9,20,8.8,24,8.6,24,12,999.9,   84.0*,  66.2*, 0.56G,999.9,110010
723060,13722,19970614,74.6,24,66.5,24,1007.5,24,991.9,21,9.5,24,4.7,24,13,20,   80.1*,  66.9*, 0.00G,999.9,10010
723060,13722,19970615,71.4,24,64.5,24,1011.8,24,996.2,21,6.6,24,6.7,24,12,15.9,   79.0*,  66.0*, 0.14G,999.9,100000
723060,13722,19970616,68.7,24,55.3,24,1014.1,24,998.2,20,9.5,24,2.8,24,8,999.9,   82.9*,  52.0*, 0.00G,999.9,100000
723060,13722,19970617,75.8,24,65.3,24,1010.9,24,995.1,20,8.1,24,5.7,24,13,999.9,   89.1*,  64.9*, 0.00D,999.9,100000
723060,13722,19970618,78.1,24,70.4,24,1012,24,996.5,20,8.3,24,8.9,24,18.1,27,   88.0*,  71.1*, 0.17G,999.9,110000
723060,13722,19970619,77.3,24,67.6,24,1013.4,24,997.7,19,9.3,24,7.3,24,15,999.9,   86.0*,  69.1*, 0.00G,999.9,100000
723060,13722,19970620,77.4,24,64.2,24,1016.4,24,1000.6,21,7,24,1.8,24,7,999.9,   91.0*,  64.0*, 0.00D,999.9,100000
723060,13722,19970621,81,24,67.6,24,1016,24,1000.3,20,6.6,24,4.6,24,8,999.9,   91.0*,  70.0*, 0.00D,999.9,100000
723060,13722,19970622,80.4,24,67.8,24,1015,24,999.3,21,7.1,24,5.2,24,8.9,999.9,   91.0*,  70.0*, 0.00D,999.9,110010
723060,13722,19970623,79.5,24,68.9,24,1017.7,24,1002.1,20,7.2,24,4.8,24,11.1,14,   89.1*,  69.1*, 0.04G,999.9,100000
723060,13722,19970624,78.2,24,63.3,24,1020.9,24,1005.1,20,8,24,2.8,24,7,999.9,   91.0*,  63.0*, 0.00G,999.9,100000
723060,13722,19970625,82.5,24,70.8,24,1018.8,24,1003,20,7,24,5.5,24,11.1,999.9,   95.0*,  73.0*, 0.00D,999.9,100000
723060,13722,19970626,84.3,24,70.1,24,1015.8,24,1000,21,9.5,24,7.8,24,14,20,   96.8*,  73.9*, 0.00D,999.9,0
723060,13722,19970627,74.4,24,69.1,24,1017,24,1001.3,19,7.1,24,3.7,24,14,25.1,   88.0*,  71.1*, 0.50G,999.9,110010
