STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
723060,13722, 19910113,   42.3,24,   32.2,24, 1014.6,24, 9999.9, 0,  11.7,24,   9.3,24,  15.9, 999.9,   48.9*,  35.1*, 0.08G,999.9, 110000,
723060,13722, 19910114,   35.9,24,   26.2,24, 1023.6,24, 9999.9, 0,  16.8,24,   4.7,24,  13.0, 999.9,   53.1*,  24.1*, 0.00G,999.9, 000000,
723060,13722, 19910115,   43.1,24,   33.3,24, 1023.6,24, 9999.9, 0,  12.8,24,   3.7,24,   8.0, 999.9,   60.1*,  30.0*, 0.00G,999.9, 000000,
723060,13722, 19910116,   58.4,24,   53.6,24, 1011.6,24, 9999.9, 0,   7.8,24,   9.7,24,  15.0, 999.9,   64.9*,  52.0*, 0.16G,999.9, 110000,
723060,13722, 19910117,   49.2,24,   35.5,24, 1013.6,24, 9999.9, 0,  14.5,24,   9.2,24,  14.0, 999.9,   57.0*,  37.9*, 0.02G,999.9, 000000,
723060,13722, 19910118,   42.5,24,   27.2,24, 1021.4,24, 9999.9, 0,  13.0,24,   6.9,24,  15.9, 999.9,   55.9*,  30.0*, 0.00G,999.9, 000000,
723060,13722, 19910119,   41.0,24,   30.3,24, 1022.1,24, 9999.9, 0,  11.2,24,   3.8,24,  11.1, 999.9,   48.9*,  33.1*, 0.00G,999.9, 000000,
723060,13722, 19910120,   47.8,24,   42.0,24, 1008.3,24, 9999.9, 0,   8.3,24,   7.0,24,  14.0, 999.9,   57.9*,  42.1*, 0.43G,999.9, 110000,
723060,13722, 19910121,   45.7,24,   33.2,24, 1008.1,24, 9999.9, 0,  15.0,24,  10.5,24,  15.9, 999.9,   51.1*,  37.0*, 0.37G,999.9, 000000,
723060,13722, 19910122,   29.9,24,    9.9,24, 1018.8,24, 9999.9, 0,  14.9,24,   9.8,24,  15.0, 999.9,   35.1*,  23.0*, 0.00G,999.9, 000000,
723060,13722, 19910123,   30.5,24,   13.7,24, 1023.0,24, 9999.9, 0,  14.9,24,   8.1,24,  14.0, 999.9,   46.9*,  19.0*, 0.00G,999.9, 000000,
723060,13722, 19910124,   36.1,24,   22.0,24, 1022.3,24, 9999.9, 0,  11.6,24,   4.0,24,   8.0, 999.9,   39.0*,  33.1*, 0.00G,999.9, 110000,
723060,13722, 19910125,   35.9,24,   21.8,24, 1025.5,24, 9999.9, 0,  12.0,24,   6.1,24,  13.0, 999.9,   43.0*,  28.9*, 0.03G,999.9, 100000,
723060,13722, 19910126,   31.7,24,   16.2,24, 1027.0,24, 9999.9, 0,  17.2,24,   4.6,24,   7.0, 999.9,   46.9*,  19.9*, 0.00G,999.9, 000000,
723060,13722, 19910127,   39.6,24,   24.3,24, 1021.4,24, 9999.9, 0,  13.5,24,   4.4,24,  10.1, 999.9,   55.0*,  28.9*, 0.00G,999.9, 000000,
723060,13722, 19910128,   50.4,24,   35.0,24, 1015.7,24, 9999.9, 0,  12.0,24,   4.9,24,  10.1, 999.9,   62.1*,  43.0*, 0.00G,999.9, 000000,
723060,13722, 19910129,   47.0,24,   40.1,24, 1020.6,24, 9999.9, 0,  10.1,24,   3.2,24,   7.0, 999.9,   57.9*,  37.9*, 0.00G,999.9, 100000,
723060,13722, 19910130,   53.6,24,   51.0,24, 1016.1,24, 9999.9, 0,   3.7,24,   5.3,24,   8.0, 999.9,   57.9*,  50.0*, 0.00G,999.9, 110000,
723060,13722, 19910131,   52.9,24,   36.5,24, 1017.2,24, 9999.9, 0,  10.9,24,  12.6,24,  20.0, 999.9,   60.1*,  44.1*, 0.12G,999.9, 110000,
723060,13722, 19910201,   37.6,24,    7.9,24, 1036.9,24, 9999.9, 0,  13.7,24,   4.8,24,  12.0, 999.9,   51.1*,  27.0*, 0.00G,999.9, 000000,
723060,13722, 19910202,   40.3,24,   21.5,24, 1038.4,24, 9999.9, 0,  15.9,24,   3.8,24,  10.1, 999.9,   60.1*,  26.1*, 0.00G,999.9, 000000,
723060,13722, 19910203,   48.2,24,   31.0,24, 1032.4,24, 9999.9, 0,  14.2,24,   2.6,24,   6.0, 999.9,   68.0*,  34.0*, 0.00G,999.9, 000000,
723060,13722, 19910204,   50.8,24,   30.0,24, 1028.6,24, 9999.9, 0,  17.7,24,   2.7,24,   8.0, 999.9,   72.0*,  33.1*, 0.00G,999.9, 000000,
723060,13722, 19910205,   54.1,24,   35.7,24, 1025.8,24, 9999.9, 0,  15.8,24,   3.0,24,   7.0, 999.9,   73.9*,  39.0*, 0.00G,999.9, 000000,
723060,13722, 19910206,   57.2,24,   45.0,24, 1023.8,24, 9999.9, 0,   9.4,24,   4.1,24,   8.9, 999.9,   63.0*,  52.0*, 0.01G,999.9, 000000,
723060,13722, 19910207,   57.0,24,   55.4,24, 1017.6,24, 9999.9, 0,   3.3,24,   5.1,24,   8.9, 999.9,   62.1*,  53.1*, 0.10G,999.9, 110000,
723060,13722, 19910208,   50.9,24,   46.7,24, 1014.5,24, 9999.9, 0,   5.7,24,  10.3,24,  15.0, 999.9,   57.0*,  46.9*, 0.18G,999.9, 110010,
723060,13722, 19910209,   46.4,24,   30.2,24, 1013.7,24, 9999.9, 0,   9.3,24,   5.3,24,  13.0, 999.9,   66.0*,  32.0*, 0.00G,999.9, 000000,
723060,13722, 19910210,   47.3,24,   30.8,24, 1011.4,24, 9999.9, 0,  14.8,24,   4.9,24,  12.0, 999.9,   60.1*,  37.0*, 0.00G,999.9, 000000,
723060,13722, 19910211,   43.5,24,   23.6,24, 1013.9,24, 9999.9, 0,  14.1,24,   8.0,24,  15.9, 999.9,   51.1*,  36.0*, 0.00G,999.9, 000000,
723060,13722, 19910212,   37.5,24,   10.7,24, 1020.2,24, 9999.9, 0,  15.9,24,   5.4,24,  10.1, 999.9,   48.9*,  28.0*, 0.00G,999.9, 000000,
723060,13722, 19910213,   44.0,24,   30.7,24, 1013.0,24, 9999.9, 0,  10.8,24,   8.4,24,  14.0, 999.9,   57.0*,  37.0*, 0.00G,999.9, 000000,
723060,13722, 19910214,   55.5,24,   42.8,24,  993.7,24, 9999.9, 0,  10.1,24,  13.9,24,  22.0, 999.9,   63.0*,  50.0*, 0.08G,999.9, 110000,
723060,13722, 19910215,   37.2,24,   17.3,24,  998.1,24, 9999.9, 0,  14.9,24,  12.3,24,  24.1, 999.9,   52.0*,  28.0*, 0.00G,999.9, 000000,
723060,13722, 19910216,   22.5,24,   -2.9,24, 1019.8,24, 9999.9, 0,  16.8,24,  14.4,24,  19.0, 999.9,   33.1*,  15.1*, 0.00G,999.9, 000000,
723060,13722, 19910217,   35.1,24,    4.9,24, 1025.2,24, 9999.9, 0,  15.1,24,   9.4,24,  15.9, 999.9,   53.1*,  23.0*, 0.00G,999.9, 000000,
723060,13722, 19910218,   44.9,24,   33.4,24, 1026.9,24, 9999.9, 0,   7.6,24,   6.1,24,  11.1, 999.9,   55.9*,  37.0*, 0.19G,999.9, 000000,
723060,13722, 19910219,   58.2,24,   54.6,24, 1024.5,24, 9999.9, 0,   5.4,24,   6.5,24,  13.0, 999.9,   69.1*,  48.0*, 0.02G,999.9, 110000,
723060,13722, 19910220,   64.9,24,   58.7,24, 1020.9,24, 9999.9, 0,   8.1,24,   9.9,24,  15.0, 999.9,   70.0*,  62.1*, 0.00G,999.9, 000000,
723060,13722, 19910221,   57.7,24,   37.5,24, 1022.6,24, 9999.9, 0,  11.2,24,   4.8,24,  10.1, 999.9,   66.9*,  51.1*, 0.00G,999.9, 000000,
723060,13722, 19910222,   55.3,24,   40.5,24, 1017.8,24, 9999.9, 0,  11.7,24,   4.3,24,   8.9, 999.9,   64.9*,  46.0*, 0.00G,999.9, 000000,
723060,13722, 19910223,   47.3,24,   33.8,24, 1019.2,24, 9999.9, 0,   9.9,24,   9.1,24,  17.1, 999.9,   57.9*,  34.0*, 0.00G,999.9, 111000,
723060,13722, 19910224,   37.6,24,   24.3,24, 1023.8,24, 9999.9, 0,  11.7,24,   8.6,24,  11.1, 999.9,   46.0*,  32.0*, 0.01G,999.9, 010000,
723060,13722, 19910225,   47.4,24,   37.0,24, 1016.3,24, 9999.9, 0,  11.8,24,   4.6,24,  10.1, 999.9,   61.0*,  37.9*, 0.00G,999.9, 000000,
723060,13722, 19910226,   41.0,24,   35.9,24, 1014.2,24, 9999.9, 0,   7.8,24,   9.5,24,  15.0, 999.9,   50.0*,  35.1*, 0.08G,999.9, 000000,
723060,13722, 19910227,   36.2,24,   20.8,24, 1019.8,24, 9999.9, 0,  14.9,24,   6.6,24,  14.0, 999.9,   51.1*,  21.9*, 0.00D,999.9, 000000,
723060,13722, 19910228,   47.1,24,   25.5,24, 1024.5,24, 9999.9, 0,  12.4,24,   7.4,24,  14.0, 999.9,   64.0*,  33.1*, 0.00G,999.9, 000000,
723060,13722, 19910301,   52.0,24,   36.7,24, 1024.1,24, 9999.9, 0,  12.7,24,   6.4,24,  13.0, 999.9,   70.0*,  34.0*, 0.00G,999.9, 000000,
723060,13722, 19910302,   62.0,24,   55.8,24, 1010.1,24, 9999.9, 0,  10.2,24,  11.0,24,  20.0,  29.9,   68.0*,  57.9*, 0.65G,999.9, 110000,
723060,13722, 19910303,   57.1,24,   54.0,24, 1002.1,24, 9999.9, 0,   8.2,24,   7.6,24,  17.1,  22.9,   63.0*,  53.1*, 0.80G,999.9, 110000,
723060,13722, 19910304,   53.6,24,   45.9,24,  992.1,24, 9999.9, 0,  11.8,24,  12.0,24,  15.0,  20.0,   62.1*,  43.0*, 0.22G,999.9, 110000,
723060,13722, 19910305,   47.2,24,   28.4,24, 1008.8,24, 9999.9, 0,  14.9,24,   8.4,24,  14.0, 999.9,   62.1*,  32.0*, 0.04G,999.9, 000000,
723060,13722, 19910306,   52.4,24,   36.3,24, 1009.6,24, 9999.9, 0,  14.2,24,   8.5,24,  15.9, 999.9,   68.0*,  44.1*, 0.00G,999.9, 000000,
723060,13722, 19910307,   59.0,24,   40.1,24, 1003.6,24, 9999.9, 0,  11.5,24,  10.1,24,  19.0,  20.0,   66.0*,  52.0*, 0.10G,999.9, 110010,
723060,13722, 19910308,   45.3,24,   29.0,24, 1014.0,24, 9999.9, 0,   7.9,24,   7.3,24,  12.0, 999.9,   57.9*,  36.0*, 0.15G,999.9, 111000,
723060,13722, 19910309,   38.3,24,   23.3,24, 1018.5,24, 9999.9, 0,  15.3,24,   3.2,24,   8.9, 999.9,   52.0*,  27.0*, 0.07G,999.9, 000000,
723060,13722, 19910310,   38.4,24,   26.6,24, 1016.6,24, 9999.9, 0,  13.0,24,   6.9,24,  15.9, 999.9,   45.0*,  30.0*, 0.00G,999.9, 000000,
723060,13722, 19910311,   40.8,24,   19.2,24, 1020.3,24, 9999.9, 0,  13.9,24,  10.4,24,  18.1, 999.9,   53.1*,  30.0*, 0.00G,999.9, 000000,
723060,13722, 19910312,   40.3,24,   20.2,24, 1019.3,24, 9999.9, 0,  15.1,24,   4.3,24,   8.9, 999.9,   52.0*,  27.0*, 0.00G,999.9, 000000,
723060,13722, 19910313,   44.6,24,   38.0,24, 1010.1,24, 9999.9, 0,   5.2,24,   5.7,24,  11.1, 999.9,   51.1*,  39.0*, 0.34G,999.9, 110000,
723060,13722, 19910314,   43.6,24,   40.0,24, 1005.2,24, 9999.9, 0,   3.4,24,   6.6,24,  10.1, 999.9,   50.0*,  37.0*, 0.23G,999.9, 110010,
723060,13722, 19910315,   44.5,24,   30.9,24, 1016.4,24, 9999.9, 0,  12.8,24,   8.6,24,  13.0, 999.9,   55.0*,  36.0*, 0.02G,999.9, 000000,
723060,13722, 19910316,   44.1,24,   26.8,24, 1027.9,24, 9999.9, 0,  13.0,24,   4.4,24,  10.1, 999.9,   59.0*,  30.9*, 0.00G,999.9, 000000,
723060,13722, 19910317,   47.4,24,   31.2,24, 1027.6,24, 9999.9, 0,  14.3,24,   3.3,24,  10.1, 999.9,   63.0*,  36.0*, 0.00G,999.9, 000000,
723060,13722, 19910318,   58.8,24,   47.1,24, 1011.6,24, 9999.9, 0,  10.6,24,   9.6,24,  14.0,  19.0,   70.0*,  53.1*, 0.87G,999.9, 110000,
723060,13722, 19910319,   54.1,24,   33.3,24, 1009.6,24, 9999.9, 0,  13.1,24,  13.1,24,  18.1, 999.9,   63.0*,  45.0*, 0.66G,999.9, 000000,
723060,13722, 19910320,   53.4,24,   32.5,24, 1017.2,24, 9999.9, 0,  13.4,24,   7.0,24,  15.0, 999.9,   70.0*,  37.9*, 0.00G,999.9, 000000,
723060,13722, 19910321,   63.7,24,   38.9,24, 1018.3,24, 9999.9, 0,  10.6,24,   8.1,24,  15.9, 999.9,   79.0*,  54.0*, 0.00D,999.9, 000000,
723060,13722, 19910322,   67.3,24,   49.9,24, 1017.9,24, 9999.9, 0,  10.7,24,   8.4,24,  19.0, 999.9,   80.1*,  57.9*, 0.00G,999.9, 000000,
723060,13722, 19910323,   70.8,24,   59.6,24, 1015.4,24, 9999.9, 0,   8.4,24,  10.1,24,  17.1, 999.9,   79.0*,  63.0*, 0.00G,999.9, 100000,
723060,13722, 19910324,   68.4,24,   35.9,24, 1010.5,24, 9999.9, 0,  14.3,24,  13.5,24,  25.1, 999.9,   79.0*,  54.0*, 0.00G,999.9, 000000,
723060,13722, 19910325,   61.5,24,   35.5,24, 1016.8,24, 9999.9, 0,  15.1,24,   7.2,24,  14.0, 999.9,   73.9*,  46.0*, 0.00G,999.9, 000000,
723060,13722, 19910326,   60.2,24,   39.5,24, 1022.0,24, 9999.9, 0,  13.9,24,   4.7,24,  11.1, 999.9,   77.0*,  45.0*, 0.00G,999.9, 000000,
723060,13722, 19910327,   69.7,24,   52.7,24, 1016.9,24, 9999.9, 0,  13.6,24,  10.5,24,  18.1, 999.9,   82.9*,  61.0*, 0.00G,999.9, 000000,
723060,13722, 19910328,   71.2,24,   59.3,24, 1009.5,24, 9999.9, 0,   9.7,24,  10.9,24,  15.0, 999.9,   77.0*,  66.9*, 0.00G,999.9, 000000,
723060,13722, 19910329,   65.5,24,   59.6,24, 1004.8,24, 9999.9, 0,   8.2,24,   7.7,24,  22.0,  32.1,   75.0*,  57.0*, 0.01G,999.9, 110010,
723060,13722, 19910330,   54.7,24,   50.3,24, 1006.0,24, 9999.9, 0,   9.2,24,   9.0,24,  15.0, 999.9,   62.1*,  46.9*, 1.22G,999.9, 110000,
723060,13722, 19910331,   47.7,24,   34.1,24, 1024.9,24, 9999.9, 0,  10.9,24,   5.0,24,  10.1, 999.9,   57.9*,  36.0*, 0.00G,999.9, 000000,
723060,13722, 19910401,   51.3,24,   35.9,24, 1022.5,24, 9999.9, 0,  10.8,24,   7.0,24,  17.1, 999.9,   69.1*,  37.9*, 0.00G,999.9, 000000,
723060,13722, 19910402,   54.6,24,   27.9,24, 1025.6,24, 9999.9, 0,  14.9,24,   5.6,24,  11.1, 999.9,   68.0*,  37.9*, 0.00G,999.9, 000000,
723060,13722, 19910403,   53.6,24,   31.0,24, 1032.3,24, 9999.9, 0,  14.9,24,   5.9,24,  10.1, 999.9,   66.9*,  41.0*, 0.00G,999.9, 000000,
723060,13722, 19910404,   55.6,24,   38.1,24, 1033.7,24, 9999.9, 0,  13.8,24,   6.2,24,  11.1, 999.9,   71.1*,  39.9*, 0.00G,999.9, 000000,
723060,13722, 19910405,   60.0,24,   48.8,24, 1028.6,24, 9999.9, 0,  10.0,24,   6.4,24,  12.0, 999.9,   66.9*,  51.1*, 0.00G,999.9, 000000,
723060,13722, 19910406,   64.6,24,   54.3,24, 1022.7,24, 9999.9, 0,   6.4,24,   6.6,24,  10.1, 999.9,   80.1*,  57.0*, 0.02G,999.9, 100000,
723060,13722, 19910407,   69.2,24,   51.4,24, 1020.1,24, 9999.9, 0,  10.3,24,   6.2,24,  10.1, 999.9,   84.0*,  55.9*, 0.00G,999.9, 000000,
723060,13722, 19910408,   71.2,24,   58.5,24, 1019.1,24, 9999.9, 0,  10.3,24,   8.4,24,  15.0, 999.9,   82.9*,  62.1*, 0.00G,999.9, 000000,
723060,13722, 19910409,   71.1,24,   63.2,24, 1015.4,24, 9999.9, 0,  11.8,24,   9.8,24,  15.0, 999.9,   84.0*,  64.0*, 0.04G,999.9, 000000,
723060,13722, 19910410,   69.0,24,   50.0,24, 1012.8,24, 9999.9, 0,  13.6,24,   9.2,24,  20.0,  28.9,   77.0*,  59.0*, 0.00G,999.9, 010000,
723060,13722, 19910411,   60.3,24,   31.8,24, 1022.8,24, 9999.9, 0,  14.9,24,   7.3,24,  13.0, 999.9,   70.0*,  48.0*, 0.00G,999.9, 000000,
723060,13722, 19910412,   56.4,24,   37.3,24, 1030.9,24, 9999.9, 0,  11.5,24,   6.7,24,  12.0, 999.9,   68.0*,  43.0*, 0.00G,999.9, 000000,
723060,13722, 19910413,   53.9,24,   41.8,24, 1030.8,24, 9999.9, 0,   9.1,24,   6.4,24,  12.0, 999.9,   60.1*,  48.9*, 0.02G,999.9, 110000,
723060,13722, 19910414,   54.6,24,   54.1,24, 1024.5,24, 9999.9, 0,   0.9,24,   5.1,24,  10.1, 999.9,   57.0*,  52.0*, 0.13G,999.9, 110000,
723060,13722, 19910415,   61.6,24,   58.2,24, 1019.9,24, 9999.9, 0,   3.3,24,   7.4,24,  15.0, 999.9,   75.9*,  54.0*, 0.06G,999.9, 110000,
723060,13722, 19910416,   70.0,24,   55.8,24, 1017.7,24, 9999.9, 0,  10.9,24,   6.1,24,  12.0, 999.9,   82.0*,  60.1*, 0.00D,999.9, 000000,
723060,13722, 19910417,   70.3,24,   59.2,24, 1017.1,24, 9999.9, 0,   7.1,24,   6.1,24,  10.1, 999.9,   84.9*,  61.0*, 0.00G,999.9, 100000,
723060,13722, 19910418,   68.9,24,   56.1,24, 1013.2,24, 9999.9, 0,   7.2,24,   7.3,24,  12.0, 999.9,   78.1*,  60.1*, 0.00G,999.9, 100000,
723060,13722, 19910419,   55.4,24,   48.5,24, 1016.3,24, 9999.9, 0,   6.7,24,   9.0,24,  12.0, 999.9,   69.1*,  50.0*, 0.00C,999.9, 110000,
723060,13722, 19910420,   53.2,24,   51.1,24, 1012.2,24, 9999.9, 0,   3.9,24,   9.8,24,  13.0, 999.9,   60.1*,  48.9*, 0.21G,999.9, 110000,
723060,13722, 19910421,   51.2,24,   48.1,24, 1005.7,24, 9999.9, 0,   4.6,24,   8.5,24,  13.0, 999.9,   55.9*,  48.9*, 0.23G,999.9, 110000,
723060,13722, 19910422,   50.6,24,   37.9,24, 1005.1,24, 9999.9, 0,  11.2,24,   9.7,24,  13.0, 999.9,   59.0*,  39.9*, 0.14G,999.9, 000000,
723060,13722, 19910423,   56.4,24,   44.9,24, 1010.9,24, 9999.9, 0,  11.2,24,   5.2,24,  12.0, 999.9,   72.0*,  42.1*, 0.00G,999.9, 000000,
723060,13722, 19910424,   64.6,24,   50.9,24, 1010.6,24, 9999.9, 0,   6.8,24,   8.4,24,  20.0, 999.9,   77.0*,  55.0*, 0.01G,999.9, 100000,
723060,13722, 19910425,   60.0,24,   38.0,24, 1019.8,24, 9999.9, 0,  12.6,24,   5.6,24,  10.1, 999.9,   73.0*,  41.0*, 0.00G,999.9, 000000,
723060,13722, 19910426,   62.5,24,   49.5,24, 1021.6,24, 9999.9, 0,  10.1,24,   5.0,24,   8.0, 999.9,   75.0*,  52.0*, 0.00G,999.9, 000000,
723060,13722, 19910427,   68.3,24,   58.2,24, 1018.9,24, 9999.9, 0,   8.5,24,   5.3,24,  10.1, 999.9,   80.1*,  57.9*, 0.00G,999.9, 000000,
723060,13722, 19910428,   70.8,24,   63.4,24, 1015.4,24, 9999.9, 0,   6.5,24,   5.2,24,   8.9, 999.9,   81.0*,  64.9*, 0.07G,999.9, 110000,
723060,13722, 19910429,   73.0,24,   68.2,24, 1017.3,24, 9999.9, 0,   5.3,24,   5.4,24,   8.9, 999.9,   84.0*,  66.9*, 0.00D,999.9, 100000,
723060,13722, 19910430,   72.0,24,   66.8,24, 1018.2,24, 9999.9, 0,   6.7,24,   6.6,24,  22.0,  29.9,   79.0*,  64.9*, 0.25G,999.9, 110010,
723060,13722, 19910501,   73.7,24,   65.0,24, 1015.1,24, 9999.9, 0,   9.2,24,   4.5,24,  14.0, 999.9,   84.0*,  64.0*, 0.03G,999.9, 100010,
723060,13722, 19910502,   69.6,24,   50.0,24, 1015.0,24, 9999.9, 0,  12.0,24,   9.0,24,  15.0, 999.9,   77.0*,  60.1*, 0.00G,999.9, 000000,
723060,13722, 19910503,   66.5,24,   44.1,24, 1016.5,24, 9999.9, 0,  14.9,24,   6.6,24,  17.1, 999.9,   82.0*,  51.1*, 0.00G,999.9, 000000,
723060,13722, 19910504,   68.6,24,   50.8,24, 1017.2,24, 9999.9, 0,   9.3,24,   4.5,24,  12.0, 999.9,   80.1*,  57.9*, 0.01G,999.9, 000000,
723060,13722, 19910505,   69.6,24,   61.0,24, 1019.0,24, 9999.9, 0,   6.8,24,   6.4,24,  12.0, 999.9,   78.1*,  61.0*, 0.00D,999.9, 110000,
723060,13722, 19910506,   70.6,24,   65.1,24, 1016.1,24, 9999.9, 0,   6.4,24,   9.1,24,  15.0, 999.9,   81.0*,  64.9*, 0.24G,999.9, 110000,
723060,13722, 19910507,   67.6,24,   51.4,24, 1021.6,24, 9999.9, 0,  11.7,24,   8.1,24,  15.0, 999.9,   75.0*,  55.9*, 0.02G,999.9, 000000,
723060,13722, 19910508,   65.5,24,   46.5,24, 1027.5,24, 9999.9, 0,  12.8,24,   4.4,24,  12.0, 999.9,   79.0*,  51.1*, 0.00G,999.9, 000000,
723060,13722, 19910509,   66.2,24,   54.6,24, 1026.3,24, 9999.9, 0,   9.4,24,   5.9,24,  13.0, 999.9,   72.0*,  60.1*, 0.00G,999.9, 000000,
723060,13722, 19910510,   70.2,24,   61.1,24, 1025.5,24, 9999.9, 0,   6.2,24,   3.2,24,   7.0, 999.9,   82.0*,  62.1*, 0.00G,999.9, 000000,
723060,13722, 19910511,   72.1,24,   60.8,24, 1025.2,24, 9999.9, 0,   6.1,24,   6.6,24,  10.1, 999.9,   79.0*,  66.0*, 0.00G,999.9, 000000,
723060,13722, 19910512,   71.3,24,   62.4,24, 1020.9,24, 9999.9, 0,   6.3,24,   7.8,24,  12.0, 999.9,   84.0*,  61.0*, 0.00G,999.9, 100000,
723060,13722, 19910513,   72.0,24,   65.7,24, 1015.6,24, 9999.9, 0,   7.4,24,   7.7,24,  14.0, 999.9,   82.9*,  64.0*, 0.00G,999.9, 100000,
723060,13722, 19910514,   74.4,24,   67.4,24, 1012.3,24, 9999.9, 0,   5.9,24,   7.0,24,   8.9, 999.9,   84.0*,  69.1*, 0.00G,999.9, 100000,
723060,13722, 19910515,   77.5,24,   67.0,24, 1012.9,24, 9999.9, 0,   4.8,24,   4.9,24,  12.0, 999.9,   89.1*,  66.0*, 0.00G,999.9, 100000,
723060,13722, 19910516,   77.1,24,   66.7,24, 1017.8,24, 9999.9, 0,   5.1,24,   6.2,24,  10.1, 999.9,   86.0*,  66.9*, 0.00G,999.9, 100000,
723060,13722, 19910517,   76.4,24,   68.9,24, 1017.3,24, 9999.9, 0,   3.7,24,   5.4,24,  10.1, 999.9,   87.1*,  69.1*, 0.00G,999.9, 100000,
723060,13722, 19910518,   79.7,24,   68.4,24, 1017.7,24, 9999.9, 0,   6.0,24,   4.8,24,  15.0, 999.9,   90.0*,  69.1*, 0.00G,999.9, 000010,
723060,13722, 19910519,   59.1,24,   55.7,24, 1025.9,24, 9999.9, 0,   4.2,24,  10.4,24,  15.0, 999.9,   75.9*,  54.0*, 0.76G,999.9, 110000,
723060,13722, 19910520,   54.6,24,   53.8,24, 1028.0,24, 9999.9, 0,   2.6,24,   7.8,24,   8.9, 999.9,   59.0*,  51.1*, 1.49G,999.9, 110000,
723060,13722, 19910521,   64.9,24,   59.2,24, 1026.5,24, 9999.9, 0,   6.8,24,   6.1,24,   8.9, 999.9,   78.1*,  57.0*, 0.22G,999.9, 110000,
723060,13722, 19910522,   71.2,24,   62.5,24, 1024.2,24, 9999.9, 0,  11.8,24,   3.6,24,  10.1, 999.9,   80.1*,  61.0*, 0.03G,999.9, 000000,
723060,13722, 19910523,   72.5,24,   63.6,24, 1023.1,24, 9999.9, 0,  10.4,24,   4.3,24,   8.0, 999.9,   82.0*,  62.1*, 0.00G,999.9, 000000,
723060,13722, 19910524,   72.2,24,   62.5,24, 1022.7,24, 9999.9, 0,   8.0,24,   4.2,24,   8.0, 999.9,   82.9*,  62.1*, 0.00G,999.9, 000000,
723060,13722, 19910525,   72.8,24,   64.7,24, 1020.2,24, 9999.9, 0,   7.2,24,   4.9,24,   8.0, 999.9,   86.0*,  64.0*, 0.00G,999.9, 100000,
723060,13722, 19910526,   76.6,24,   65.9,24, 1019.3,24, 9999.9, 0,   8.3,24,   5.5,24,  12.0, 999.9,   88.0*,  66.9*, 0.00G,999.9, 000000,
723060,13722, 19910527,   78.9,24,   72.1,24, 1019.8,24, 9999.9, 0,   8.9,24,   7.5,24,  12.0, 999.9,   86.0*,  72.0*, 0.04G,999.9, 010010,
723060,13722, 19910528,   77.7,24,   73.3,24, 1019.5,24, 9999.9, 0,   7.4,24,   7.4,24,  11.1, 999.9,   88.0*,  73.0*, 0.01G,999.9, 110010,
