STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
723060,13722,19820115,24.8,24,22.4,24,1011.6,24,995.2,24,5.4,24,5.3,24,8,999.9,32,16, 0.53G,5.1,101000
723060,13722,19820116,32.5,24,32,24,1016.6,24,1000.2,24,3,24,8.8,24,14,999.9,   37.9*,16, 0.02G,3.9,101000
723060,13722,19820117,22.6,24,3,24,1023.1,24,1006.5,24,14.5,24,9,24,14,22,37.9,10, 0.00G,3.1,100000
723060,13722,19820118,21.5,24,7,24,1026.4,24,1009.5,24,19.9,24,5.3,24,12,999.9,   41.0*,9, 0.00D,2,0
723060,13722,19820119,34.8,24,31.5,24,1022.5,24,1006.1,24,6.4,24,5.2,24,10.1,999.9,42.1,  33.1*, 0.32G,0.8,110000
723060,13722,19820120,33.9,24,33.4,24,1022.9,24,1006.5,24,0.6,24,4.4,24,7,999.9,   39.0*,32, 0.03G,1.2,110000
723060,13722,19820121,35.9,24,32.7,24,1022.6,24,1006.2,24,1.7,24,6.4,24,11.1,999.9,39,32, 0.26G,0.4,110000
723060,13722,19820122,34.5,24,30.1,24,1031.5,24,1015,24,2,24,7.6,24,10.1,999.9,39,33.1, 0.00G,999.9,110000
723060,13722,19820123,32.5,24,29.6,24,1020.9,24,1004.5,24,1.9,24,6.6,24,14,999.9,   37.0*,30.9, 0.22G,0.4,110000
723060,13722,19820124,39.1,24,27.4,24,1008.3,24,992.3,24,9.4,24,11.7,24,22,29.9,   43.0*,30.9, 0.39G,999.9,110000
723060,13722,19820125,33.9,24,13.9,24,1016,24,999.8,24,19.9,24,5.1,24,13,999.9,   45.0*,26.1, 0.00G,999.9,0
723060,13722,19820126,32.5,24,14,24,1017,24,1000.8,24,14.1,24,11.1,24,18.1,23.9,46,26.1, 0.00D,999.9,1000
723060,13722,19820127,23.4,24,3.5,24,1030.3,24,1013.5,24,14.6,24,5.9,24,10.1,999.9,35.1,12.9, 0.00G,999.9,0
723060,13722,19820128,34,24,12.6,24,1027.6,24,1011.1,24,17.9,24,8.4,24,15,999.9,   52.0*,12.9, 0.00C,999.9,0
723060,13722,19820129,39.2,24,20.2,24,1029.3,24,1012.9,24,14.8,24,5.8,24,10.1,999.9,53.1,26.1, 0.00D,999.9,0
723060,13722,19820130,40.1,24,22.3,24,1028.7,24,1012.3,24,17.2,24,5.6,24,11.1,999.9,55.9,27, 0.00D,999.9,0
723060,13722,19820131,57,24,50.9,24,1018.2,24,1002.2,24,12,24,10.3,24,22,29.9,   71.1*,  46.0*, 0.00D,999.9,100000
723060,13722,19820201,55.1,24,38.8,24,1019.4,24,1003.5,24,19,24,13.2,24,19,28,71.1,46, 0.10G,999.9,110000
723060,13722,19820202,38.1,24,23.9,24,1031.5,24,1015.2,24,16.3,24,8.7,24,16.9,999.9,57.9,35.1, 0.00D,999.9,110000
723060,13722,19820203,40.9,24,38.9,24,1020.8,24,1004.4,24,2.1,24,7.9,24,14,999.9,   57.9*,35.1, 1.23G,999.9,110000
723060,13722,19820204,56,24,51.3,24,1021.2,24,1005.1,24,7.4,24,5.8,24,10.1,999.9,   64.9*,  52.0*, 0.02G,999.9,110000
723060,13722,19820205,47.4,24,38.7,24,1028.6,24,1012.4,24,8.3,24,7.5,24,12,999.9,64.9,  43.0*, 0.14G,999.9,110000
723060,13722,19820206,45.9,24,41.9,24,1021.9,24,1005.7,24,2,24,5,24,8.9,999.9,52,43, 0.33G,999.9,110000
723060,13722,19820207,37.4,24,15.6,24,1028.3,24,1012,24,12.2,24,8.8,24,14,22,53.1,28, 0.00G,999.9,0
723060,13722,19820208,38.1,24,20.7,24,1027.4,24,1011,24,9.9,24,2.3,24,6,999.9,   55.0*,27, 0.00D,999.9,100000
723060,13722,19820209,46.2,24,36.6,24,1016.2,24,1000.1,24,8.2,24,5.9,24,8.9,999.9,55.9,  42.1*, 0.00H,999.9,110000
723060,13722,19820210,43.7,24,30.1,24,1017,24,1000.9,24,10.4,24,8.1,24,15.9,21,55,33.1, 0.25G,999.9,110000
723060,13722,19820211,40.3,24,26.5,24,1025.3,24,1008.9,24,10.3,24,4.9,24,6,999.9,   52.0*,33.1, 0.24G,999.9,0
723060,13722,19820212,39.8,24,27.1,24,1027.9,24,1011.5,24,9.9,24,4.7,24,12,999.9,53.1,28, 0.00G,999.9,100000
723060,13722,19820213,40.3,24,32.6,24,1019.6,24,1003.3,24,5.9,24,10.2,24,18.1,999.9,54,28, 0.65G,999.9,111000
723060,13722,19820214,38.6,24,24.1,24,1026.5,24,1010.1,24,13.8,24,6.8,24,13,999.9,   57.9*,25, 0.01G,999.9,0
723060,13722,19820215,51.9,24,39.2,24,1026.6,24,1010.4,24,14.1,24,7,24,12,999.9,   68.0*,25, 0.00G,999.9,0
723060,13722,19820216,59.6,24,55.4,23,1018.1,23,1002.3,23,5.1,24,5.1,24,10.1,999.9,69.1,  55.0*, 0.12G,999.9,110000
723060,13722,19820217,57.3,24,56.4,24,1009.1,24,993.5,24,3.9,24,7,24,18.1,22,64.9,  46.0*, 0.63G,999.9,110000
723060,13722,19820218,38,24,34.3,24,1018.1,24,1001.9,24,4.3,24,11.3,24,14,21,   43.0*,36, 0.10G,999.9,110000
723060,13722,19820219,40.7,24,35.2,24,1019,24,1002.6,24,4.4,24,7.9,24,15.9,22.9,   55.0*,35.1, 0.08G,999.9,110000
723060,13722,19820220,46.4,24,33.9,24,1014.1,24,998,24,17.8,24,6.6,24,15,999.9,   64.0*,34, 0.00D,999.9,10010
723060,13722,19820221,54.7,24,32.5,24,1002.8,24,987,24,25.1,24,8.9,24,19,28.9,64.9,34, 0.00D,999.9,0
723060,13722,19820222,45.3,24,26.2,24,1010.1,24,994.2,24,21.5,24,11,24,20,23.9,61,37.9, 0.00D,999.9,0
723060,13722,19820223,44.2,24,28.1,24,1019.2,24,1003,24,15.7,24,6.4,24,11.1,999.9,   64.9*,28, 0.00D,999.9,0
723060,13722,19820224,60.8,24,41.5,24,1013.7,24,997.9,24,16.3,24,7.7,24,15,22,   81.0*,  46.9*, 0.00D,999.9,0
723060,13722,19820225,51,24,34.8,24,1020.9,24,1004.9,24,16.6,24,11.5,24,17.1,24.9,81,39, 0.00D,999.9,0
723060,13722,19820226,33.9,24,16.3,24,1036.6,24,1020.1,24,16,24,7.5,24,13,999.9,   39.0*,26.1, 0.00D,999.9,1000
723060,13722,19820227,32,24,30.2,24,1030.3,24,1013.9,24,3.4,24,7.9,24,12,999.9,37,26.1, 0.82G,0.4,111000
723060,13722,19820228,36.2,24,32.8,24,1025.3,24,1008.9,24,4.2,24,11,24,14,999.9,   44.1*,28.9, 0.60G,999.9,110000
723060,13722,19820301,42.7,24,25.1,24,1026.9,24,1010.6,24,16.1,24,7.4,24,12,999.9,   54.0*,34, 0.01G,999.9,0
723060,13722,19820302,47.6,24,30,24,1018.6,24,1002.4,24,15.7,24,6.3,24,15,999.9,   68.0*,33.1, 0.00G,999.9,0
723060,13722,19820303,55.5,24,34,24,1014.4,24,998.6,24,16.2,24,7.6,24,10.1,999.9,70,  48.9*, 0.00D,999.9,0
723060,13722,19820304,43.1,24,35,24,1018.8,24,1002.7,24,6.9,24,6.9,24,12,999.9,61,37.9, 0.00D,999.9,110000
723060,13722,19820305,52.8,24,45.9,24,1013.4,24,997.4,24,2.8,24,5.7,24,11.1,999.9,   73.9*,37.9, 0.01G,999.9,110000
723060,13722,19820306,50.1,24,45,24,1015,24,999.1,24,4,24,9,24,13,22.9,75,  42.1*, 0.68G,999.9,110010
723060,13722,19820307,40.6,24,38.6,24,1007.9,24,991.9,24,1.8,24,7,24,15,19.8,   44.1*,37.9, 0.88G,999.9,110000
723060,13722,19820308,36.5,24,25.7,24,1023.7,24,1007.3,24,9.9,24,7,24,14,21,   46.9*,26.1, 0.16G,999.9,100000
723060,13722,19820309,42.5,24,28.8,24,1030.5,24,1014.1,24,10.5,24,6.2,24,13,999.9,   63.0*,26.1, 0.00G,999.9,100000
723060,13722,19820310,50.4,24,33.3,24,1029,24,1012.8,24,13.4,24,6.2,24,12,999.9,   64.9*,28, 0.00D,999.9,0
723060,13722,19820311,58,24,47.6,24,1022.4,24,1006.4,24,7.2,24,6.5,24,15,19.8,   71.1*,37, 0.00D,999.9,110000
723060,13722,19820312,64.5,24,50.4,24,1017.4,24,1001.6,24,8.5,24,5.7,24,8,999.9,   78.1*,48, 0.00D,999.9,100000
723060,13722,19820313,66.5,24,54.4,24,1015.7,24,999.9,24,8,24,8.5,24,15.9,23.9,79,51.1, 0.00D,999.9,10000
723060,13722,19820314,57.5,24,40.5,24,1019.4,24,1003.6,24,9.5,24,6.3,24,14,999.9,   64.9*,44.1, 0.02G,999.9,10000
723060,13722,19820315,50.3,24,39.3,24,1021.3,24,1005.2,24,12.2,24,6.4,24,12,999.9,66.9,  41.0*, 0.38G,999.9,110000
723060,13722,19820316,42,24,41.5,24,1020.7,24,1004.5,24,2.1,24,6.5,24,10.1,999.9,55,39.9, 0.08G,999.9,110000
723060,13722,19820317,55.4,24,50.2,24,1013.6,24,997.7,24,3.3,24,8.8,24,12,999.9,   77.0*,39.9, 0.01G,999.9,110000
723060,13722,19820318,56.5,24,44.5,24,1020.6,24,1004.6,24,9.1,24,6.1,24,13,16.9,78.1,43, 0.00G,999.9,100000
723060,13722,19820319,56.4,24,49.3,24,1017.8,24,1001.9,24,6.9,24,6.3,24,10.1,999.9,66.9,43, 0.00H,999.9,110000
723060,13722,19820320,51.7,24,49.1,24,1013.9,24,998.1,24,2.3,24,7.1,24,12,999.9,66.9,46.9, 0.00D,999.9,110000
723060,13722,19820321,53.1,24,50.5,24,1011.9,24,996,24,2.1,24,6.1,24,14,999.9,   70.0*,46.9, 0.80G,999.9,110010
723060,13722,19820322,58.4,24,37.5,24,1012.6,24,996.8,24,16.5,24,8.3,24,15,999.9,70,48, 0.08G,999.9,10000
723060,13722,19820323,52.3,24,33,24,1016.6,24,1000.6,24,15.8,24,8.6,24,12,19.8,64,43, 0.00G,999.9,0
723060,13722,19820324,49.7,24,38.3,24,1016.5,24,1000.4,24,11.4,24,4.5,24,7,999.9,61,42.1, 0.00D,999.9,0
723060,13722,19820325,52.9,24,41.6,24,1013.9,24,998,24,8.5,24,3.2,24,8,999.9,   72.0*,39, 0.00D,999.9,100000
723060,13722,19820326,54.5,24,35.2,24,1010.7,24,994.9,24,17.7,24,10.6,24,17.1,23.9,72,39, 0.00D,999.9,0
723060,13722,19820327,39.9,24,19,24,1021,24,1004.8,24,21.5,24,9.3,24,15,19.8,60.1,28.9, 0.00D,999.9,0
723060,13722,19820328,36.6,24,12.1,24,1032.6,24,1016,24,19.9,24,7.3,24,12,999.9,50,23, 0.00D,999.9,0
723060,13722,19820329,42.9,24,21.3,24,1034.2,24,1017.7,24,16.9,24,4.8,24,10.1,999.9,   63.0*,23, 0.00D,999.9,0
723060,13722,19820330,55.5,24,38,24,1029.5,24,1013.2,24,16.5,24,6.6,24,12,999.9,   73.0*,26.1, 0.00D,999.9,0
723060,13722,19820331,62.1,24,52.2,24,1022.9,24,1006.9,24,12.8,24,9.4,24,13,999.9,73.9,  55.9*, 0.00D,999.9,0
723060,13722,19820401,64.4,24,40.5,24,1019.7,24,1003.9,24,15.2,24,6.2,24,11.1,999.9,   75.9*,50, 0.00D,999.9,0
723060,13722,19820402,61.4,24,31.9,24,1019.9,24,1004.1,24,19.7,24,4,24,10.1,999.9,   79.0*,41, 0.00D,999.9,0
723060,13722,19820403,67.9,24,50.6,24,1008.9,24,993.4,24,12.3,24,13.6,24,28,44.9,79,  60.1*, 0.22G,999.9,110000
723060,13722,19820404,64,24,20.3,24,1006.8,24,991.3,24,25.6,24,15.8,24,20,32.8,79,51.1, 0.19G,999.9,0
723060,13722,19820405,54.2,24,27.3,24,1015,24,999.2,24,15.2,24,6.8,24,11.1,999.9,73,46.9,0.00D,999.9,10000
723060,13722,19820406,49.1,24,34.2,24,1003.5,24,987.6,24,9.8,24,12.8,24,22,38.9,57,  44.1*, 0.06G,999.9,110000
723060,13722,19820407,38.2,24,9.9,24,1019,24,1002.7,24,15.3,24,10.3,24,15,21,52,27, 0.00D,999.9,0
723060,13722,19820408,41.6,24,21.8,24,1021,24,1004.7,24,12.9,24,4,24,6,999.9,52,27, 0.00D,999.9,110000
723060,13722,19820409,44.4,24,36.3,24,1008.5,24,992.4,24,5.5,24,7.9,24,17.1,25.8,   60.1*,36, 0.74G,999.9,110000
723060,13722,19820410,45,24,26.9,24,1018.1,24,1001.9,24,13.9,24,6.5,24,12,16.9,60.1,30, 0.52G,999.9,0
723060,13722,19820411,50.6,24,31.5,24,1016.4,24,1000.5,24,13.5,24,5.5,24,14,19.8,   64.0*,30, 0.00G,999.9,0
723060,13722,19820412,57.6,24,34.3,24,1017.4,24,1001.4,24,17.6,24,5.1,24,11.1,18.8,   75.9*,39, 0.00D,999.9,0
723060,13722,19820413,65.6,24,39.5,24,1014.4,24,998.8,24,15.9,24,11.2,24,20,30.9,75.9,42.1, 0.00D,999.9,0
723060,13722,19820414,65.3,24,48.9,24,1014,24,998.4,24,11.3,24,5.5,24,8.9,999.9,77,52, 0.00D,999.9,100000
723060,13722,19820415,62.1,24,43.5,24,1019.9,24,1004.1,24,10.7,24,6.7,24,11.1,999.9,   75.9*,46, 0.04G,999.9,10000
723060,13722,19820416,65.8,24,52.8,24,1023,24,1007.2,24,12,24,7.5,24,11.1,999.9,   82.9*,46, 0.00D,999.9,100000
723060,13722,19820417,70.4,24,61,24,1020.2,24,1004.5,24,13.4,24,8.5,24,15,19.8,84,53.1, 0.02G,999.9,110010
723060,13722,19820418,63,24,41.7,24,1018.9,24,1003.1,24,17.6,24,8.9,24,13,22,84,50, 0.08G,999.9,10010
723060,13722,19820419,56.5,24,38.6,24,1022.3,24,1006.3,24,18.6,24,3.9,24,12,999.9,71.1,44.1, 0.00D,999.9,0
723060,13722,19820420,58.4,24,49.4,24,1019.8,24,1003.9,24,10.4,24,5.6,24,9.9,999.9,70,44.1, 0.00H,999.9,110000
723060,13722,19820421,62.9,24,53.9,24,1019.8,24,1003.8,24,4.8,24,5.2,24,12,999.9,69.1,53.1, 0.35G,999.9,110000
723060,13722,19820422,53.2,24,34.6,24,1023.8,24,1007.8,24,15,24,5.5,24,12,999.9,69.1,46, 0.00G,999.9,10000
723060,13722,19820423,50.4,24,21.5,24,1028.2,24,1011.9,24,19.4,24,6.3,24,12,999.9,   66.0*,35.1, 0.00D,999.9,0
723060,13722,19820424,56.5,24,24.4,24,1025.9,24,1009.8,24,20.5,24,6.2,24,10.1,999.9,   73.9*,35.1, 0.00D,999.9,0
723060,13722,19820425,62,24,37.9,24,1023,24,1007.1,24,16.1,24,6.7,24,15,999.9,75,39.9, 0.00D,999.9,0
723060,13722,19820426,65.8,24,58.6,24,1015.7,24,1000,24,7.2,24,8.3,24,12.8,17.9,   78.1*,48, 0.08G,999.9,110000
723060,13722,19820427,67.9,24,58.5,24,1012.5,24,997,24,9.9,24,6.2,24,15,23.9,78.1,57.9, 0.34G,999.9,110010
723060,13722,19820428,61.3,24,50.9,24,1015.3,24,999.5,24,5.9,24,9.7,24,15,22.9,78.1,55.9, 0.42G,999.9,110010
723060,13722,19820429,54.6,24,37,24,1024.1,24,1008,24,9.4,24,6.8,24,10.1,19.8,68,39, 0.00G,999.9,0
723060,13722,19820430,55.3,24,32.7,24,1026,24,1009.8,24,11.2,24,5.6,24,10.1,999.9,   71.1*,38.8, 0.00D,999.9,0
723060,13722,19820501,59.5,24,37.5,24,1022.9,24,1007,24,19.7,24,4.1,24,8.9,999.9,   77.0*,39, 0.00D,999.9,0
723060,13722,19820502,63.6,24,43.1,24,1019.8,24,1004,24,14.6,24,4.2,24,15,24.9,78.1,43, 0.00D,999.9,10010
723060,13722,19820503,63.2,24,50.2,24,1019.9,24,1004.1,24,4.8,24,5.1,24,10.1,999.9,79,48.9, 0.04G,999.9,110010
723060,13722,19820504,63,24,41.4,24,1020.2,24,1004.3,24,11.4,24,4.3,24,10.1,15.9,78.1,45, 0.00D,999.9,100000
723060,13722,19820505,63.5,24,39.4,24,1022.7,24,1006.8,24,14.7,24,4.6,24,10.1,999.9,79,45, 0.00D,999.9,0
723060,13722,19820506,66.2,24,47.3,24,1021.2,24,1005.4,24,14.2,24,4.9,24,7,15,   82.0*,45, 0.00D,999.9,0
723060,13722,19820507,72.6,24,55.3,24,1015.6,24,1000,24,7.2,24,6.1,24,8.9,999.9,   87.1*,50, 0.00D,999.9,0
723060,13722,19820508,68.6,24,55.6,24,1013.8,24,998.3,24,8.1,24,5.5,24,8,999.9,88,57, 0.00D,999.9,10000
723060,13722,19820509,66,24,46.4,24,1016.4,24,1000.7,24,13.9,24,8,24,13,15.9,   77.0*,50, 0.00D,999.9,0
723060,13722,19820510,64.5,24,40,24,1017.6,24,1001.9,24,19.9,24,5.5,24,11.1,999.9,78.1,48, 0.00D,999.9,0
723060,13722,19820511,63.5,24,38.9,24,1018.5,24,1002.8,24,19.5,24,5,24,13,999.9,79,45, 0.00D,999.9,0
723060,13722,19820512,67.1,24,45.8,24,1019.2,24,1003.5,24,16.8,24,3.4,24,8.9,999.9,   86.0*,45, 0.00D,999.9,0
723060,13722,19820513,74.3,24,51,24,1017.8,24,1002.1,24,11.5,24,4.8,24,10.1,999.9,   91.0*,46.9, 0.00D,999.9,0
723060,13722,19820514,75.3,24,58,24,1017.1,24,1001.5,24,7.1,24,3.9,24,8.9,999.9,91.9,57, 0.00D,999.9,100000
723060,13722,19820515,72.7,24,53.5,24,1018.4,24,1002.7,24,7.9,24,5.5,24,11.1,999.9,90,57.9, 0.00D,999.9,100000
723060,13722,19820516,71.3,24,57.2,24,1019.6,24,1004,24,10.3,24,5.1,24,8,999.9,84.9,57.9, 0.00D,999.9,0
723060,13722,19820517,73.2,24,62.6,24,1018.4,24,1002.7,24,4.3,24,5.3,24,15.9,22.9,   86.0*,60.1, 0.08G,999.9,110010
723060,13722,19820518,69.2,24,61.1,24,1018.7,24,1002.9,24,3.8,24,4.1,24,8,999.9,87.1,57.9, 0.10G,999.9,110010
723060,13722,19820519,70.1,24,63.9,24,1019.1,24,1003.3,24,6,24,6.7,24,13,19.8,84.9,57.9, 0.00G,999.9,110010
723060,13722,19820520,71.6,24,63.6,24,1018,24,1002.3,24,6.1,24,6.6,24,10.1,999.9,   82.0*,63.9, 0.28G,999.9,110000
723060,13722,19820521,70.5,24,63.3,24,1016.5,24,1000.8,24,4.8,24,4.6,24,14,18.8,84,61, 0.26G,999.9,110010
723060,13722,19820522,73.9,24,66.1,24,1018,24,1002.3,24,4.6,24,4.7,24,8.9,999.9,   84.9*,61, 0.32G,999.9,110010
723060,13722,19820523,74,24,65.5,24,1018.7,24,1003,24,6.9,24,4.5,24,16.9,28,87.1,64.9, 0.00D,999.9,110010
723060,13722,19820524,72.1,24,67,24,1017.8,24,1002.1,24,7.2,24,4.3,24,14,999.9,86,64.9, 0.44G,999.9,110010
723060,13722,19820525,72.7,24,67.6,24,1014.1,24,998.5,24,6.2,24,4.9,24,9.9,999.9,82,66, 0.38G,999.9,110000
723060,13722,19820526,72.2,24,66.6,24,1013.4,24,997.8,24,5.9,24,4.5,24,8,999.9,82,66.9, 0.04G,999.9,110000
723060,13722,19820527,72.2,24,67.3,24,1014.4,24,998.9,24,5,24,4.3,24,8.9,999.9,82,66.9, 0.40G,999.9,110010
723060,13722,19820528,75.6,24,69.2,24,1014.3,24,998.7,24,7.1,24,5.7,24,10.1,999.9,   87.1*,66.9, 0.71G,999.9,110010
723060,13722,19820529,76,24,67.5,24,1013.1,24,997.7,24,11.7,24,5.7,24,17.9,999.9,   90.0*,64.9, 0.08G,999.9,10010
723060,13722,19820530,77.5,24,68.6,24,1011.6,24,996.2,24,8.1,24,6.7,24,12,999.9,91.9,64.9, 0.17G,999.9,110010
723060,13722,19820531,78.9,24,68.3,24,1010.5,24,995.1,24,9.8,24,5.6,24,8.9,999.9,93,68, 0.01G,999.9,100010
723060,13722,19820601,74.7,24,67.7,24,1008.6,24,993.1,24,9,24,6.4,24,15.9,999.9,91.9,68, 0.67G,999.9,110010
723060,13722,19820602,72.5,24,60.8,24,1011.2,24,995.7,24,11.3,24,4.1,24,8.9,999.9,87.1,62.1, 0.07G,999.9,10
723060,13722,19820603,72.2,24,66.5,24,1014.5,24,998.9,24,6.2,24,6,24,10.1,999.9,86,62.1, 0.00G,999.9,110010
723060,13722,19820604,71,24,65.8,24,1014.9,24,999.3,24,5.5,24,6,24,14,22,86,66, 1.31G,999.9,110010
723060,13722,19820605,73.7,24,66.2,24,1010.1,24,994.6,24,4.6,24,6.1,24,10.1,999.9,   84.9*,66, 1.06G,999.9,110010
723060,13722,19820606,69.6,24,54.7,24,1012,24,996.4,24,9.4,24,7.1,24,14,999.9,86,55.9, 0.76G,999.9,0
723060,13722,19820607,69.2,24,55.7,24,1015,24,999.4,24,11.3,24,6.3,24,10.1,999.9,79,55.9, 0.00G,999.9,0
723060,13722,19820608,72.3,24,61.4,24,1015,24,999.4,24,9.4,24,3,24,7,999.9,   84.9*,55.9, 0.00D,999.9,100000
723060,13722,19820609,73.4,24,65.8,24,1015.2,24,999.6,24,4.7,24,5.3,24,15.9,23.9,86,61, 0.46G,999.9,110010
723060,13722,19820610,71.7,24,66.7,24,1014.3,24,998.8,24,6.1,24,6.2,24,9.9,999.9,82,64.9, 0.85G,999.9,110010
723060,13722,19820611,70.9,24,64.7,24,1015.2,24,999.6,24,5.7,24,5.1,24,8,999.9,80.1,66, 1.97G,999.9,110010
723060,13722,19820612,71.9,24,60.7,24,1018.5,24,1002.8,24,10.3,24,6.1,24,10.1,999.9,   82.0*,61, 1.68G,999.9,0
723060,13722,19820613,71.1,24,64.2,24,1015.8,24,1000.2,24,8.5,24,5,24,8.9,999.9,82.9,61, 0.27G,999.9,110000
723060,13722,19820614,71.3,24,62.3,24,1016.1,24,1000.5,24,4.9,24,3.7,24,8,999.9,81,63, 0.13G,999.9,100000
723060,13722,19820615,73.8,24,63.6,24,1017.8,24,1002.1,24,5.8,24,5.4,24,10.1,999.9,86,63, 0.00G,999.9,110000
723060,13722,19820616,76.6,24,68.4,24,1014.1,24,998.6,24,4.8,24,5.5,24,10.9,999.9,89.1,64, 0.08G,999.9,110010
723060,13722,19820617,75.9,24,67.2,24,1012.5,24,997.1,24,11.5,24,6.5,24,12,19.8,90,69.1, 0.14G,999.9,10010
723060,13722,19820618,71.8,24,66.2,24,1012.9,24,997.3,24,9.7,24,4.4,24,8,999.9,86,66, 0.38G,999.9,110000
723060,13722,19820619,76.5,24,66.3,24,1007.5,24,991.9,24,11.9,24,5.3,24,8.9,999.9,   87.1*,66, 0.06G,999.9,10000
723060,13722,19820620,76.5,24,64.2,24,1011.2,24,995.8,24,6.4,24,3.7,24,7,999.9,88,70, 0.00G,999.9,10000
723060,13722,19820621,76.8,24,64.8,24,1011.5,24,996.1,24,5.2,24,5.3,24,10.1,999.9,   87.1*,70, 0.00D,999.9,100000
723060,13722,19820622,71.5,24,63.4,24,1013.6,24,998.1,24,8.3,24,4.8,24,7,999.9,87.1,69.1, 0.20G,999.9,110000
723060,13722,19820623,73.1,24,63.2,24,1015.9,24,1000.3,24,3.2,24,4.7,24,8.9,999.9,84,64.9, 0.01G,999.9,100000
723060,13722,19820624,71.3,24,60.1,24,1018,24,1002.3,24,9.1,24,5.4,24,8,999.9,84.9,64.9, 0.00G,999.9,110000
723060,13722,19820625,73.5,24,62.8,24,1020,24,1004.3,24,9.2,24,4.4,24,8,999.9,   84.9*,63.9, 0.00D,999.9,0
723060,13722,19820626,76.6,24,65.1,24,1019.6,24,1004,24,8.2,24,4.6,24,7,999.9,   87.1*,64, 0.00D,999.9,100000
723060,13722,19820627,76.2,24,66.5,24,1018.8,24,1003.1,24,8.4,24,3.6,24,11.1,999.9,88,64, 0.00D,999.9,100000
723060,13722,19820628,76.4,24,69.4,24,1015.3,24,999.7,24,9.9,24,4.4,24,8,999.9,89.1,66.9, 0.00D,999.9,110000
723060,13722,19820629,77.3,24,70.9,24,1009.6,24,994.2,24,6.5,24,4.3,24,15.9,999.9,89.1,71.1, 0.00D,999.9,110010
723060,13722,19820630,77.8,24,67.4,24,1008.8,24,993.3,24,7.5,24,5.6,24,10.1,999.9,90,68, 0.54G,999.9,110000
723060,13722,19820701,73.2,24,60.3,24,1015.9,24,1000.3,24,6.9,24,6.4,24,19,23.9,89.1,66.9, 0.86G,999.9,110010
723060,13722,19820702,70.4,24,56.9,24,1021.2,24,1005.5,24,15.1,24,4.9,24,8,999.9,   84.0*,57, 0.74G,999.9,0
723060,13722,19820703,78.2,24,67.3,24,1016,24,1000.4,24,6.5,24,6.4,24,10.1,999.9,   91.0*,57, 0.00G,999.9,0
723060,13722,19820704,78.7,24,66,24,1011.5,24,996.1,24,12.1,24,5.5,24,19.8,26.8,93,66.9, 0.00D,999.9,10010
723060,13722,19820705,72.4,24,66.8,24,1017,24,1001.4,24,5.8,24,5.3,24,11.8,999.9,   75.9*,66.9, 0.10G,999.9,110010
723060,13722,19820706,73.8,24,62.5,24,1022.3,24,1006.5,24,12.4,24,4.1,24,7,999.9,   84.9*,64, 0.03G,999.9,0
723060,13722,19820707,77.6,24,69.8,24,1021.8,24,1006.1,24,6.8,24,3.7,24,11.8,999.9,87.1,64, 0.00G,999.9,110000
